Año,Mes,País,Material,Producto,Producción
2023,Noviembre,Colombia,Laminados,Tubos Sin Costura,0.0
2023,Noviembre,Colombia,Laminados,Laminados,157.609837
2023,Noviembre,Costa Rica,Laminados,Largos,26.199278428461465
2023,Noviembre,Costa Rica,Laminados,Planos,0.0
2023,Noviembre,Costa Rica,Laminados,Tubos Sin Costura,0.0
2023,Noviembre,Costa Rica,Laminados,Laminados,26.199278428461465
2023,Noviembre,Cuba,Laminados,Largos,8.865660725202126
2023,Noviembre,Cuba,Laminados,Planos,0.0
2023,Noviembre,Cuba,Laminados,Tubos Sin Costura,0.0
2023,Noviembre,Cuba,Laminados,Laminados,8.865660725202126
2023,Noviembre,Ecuador,Laminados,Largos,49.86314281545893
2023,Noviembre,Ecuador,Laminados,Planos,0.0
2023,Noviembre,Ecuador,Laminados,Tubos Sin Costura,0.0
2023,Noviembre,Ecuador,Laminados,Laminados,49.86314281545893
2023,Noviembre,El Salvador,Laminados,Largos,6.603218911594906
2023,Noviembre,El Salvador,Laminados,Planos,0.0
2023,Noviembre,El Salvador,Laminados,Tubos Sin Costura,0.0
2023,Noviembre,El Salvador,Laminados,Laminados,6.603218911594906
2023,Noviembre,Guatemala,Laminados,Largos,35.476979174508784
2023,Noviembre,Guatemala,Laminados,Planos,0.0
2023,Noviembre,Guatemala,Laminados,Tubos Sin Costura,0.0
2023,Noviembre,Guatemala,Laminados,Laminados,35.476979174508784
2023,Noviembre,México,Laminados,Largos,838.4163905
2023,Noviembre,México,Laminados,Planos,795.2018
2023,Noviembre,México,Laminados,Tubos Sin Costura,70.91917
2023,Noviembre,México,Laminados,Laminados,1704.5373605
2023,Noviembre,Paraguay,Laminados,Largos,1.3522208221141403
2023,Noviembre,Paraguay,Laminados,Planos,0.0
2023,Noviembre,Paraguay,Laminados,Tubos Sin Costura,0.0
2023,Noviembre,Paraguay,Laminados,Laminados,1.3522208221141403
2023,Noviembre,Perú,Laminados,Largos,148.0521687214979
2023,Noviembre,Perú,Laminados,Planos,3.769863171268038
2023,Noviembre,Perú,Laminados,Tubos Sin Costura,0.0
2023,Noviembre,Perú,Laminados,Laminados,151.82203189276595
2023,Noviembre,República Dominicana,Laminados,Largos,39.34056483110859
2023,Noviembre,República Dominicana,Laminados,Planos,7.547516097563719
2023,Noviembre,República Dominicana,Laminados,Tubos Sin Costura,0.0
2023,Noviembre,República Dominicana,Laminados,Laminados,46.88808092867231
2023,Noviembre,Uruguay,Laminados,Largos,5.317025731501264
2023,Noviembre,Uruguay,Laminados,Planos,0.0
2023,Noviembre,Uruguay,Laminados,Tubos Sin Costura,0.0
2023,Noviembre,Uruguay,Laminados,Laminados,5.317025731501264
2023,Noviembre,Venezuela,Laminados,Largos,6.125520940212229
2023,Noviembre,Venezuela,Laminados,Planos,0.0
2023,Noviembre,Venezuela,Laminados,Tubos Sin Costura,0.0
2023,Noviembre,Venezuela,Laminados,Laminados,6.125520940212229
2023,Diciembre,Argentina,Laminados,Largos,102.85145465241973
2023,Diciembre,Argentina,Laminados,Planos,118.91645465241973
2023,Diciembre,Argentina,Laminados,Tubos Sin Costura,40.5819700283425
2023,Diciembre,Argentina,Laminados,Laminados,262.34987933318195
2023,Diciembre,Brasil,Laminados,Largos,567.194
2023,Diciembre,Brasil,Laminados,Planos,1085.923
2023,Diciembre,Brasil,Laminados,Tubos Sin Costura,0.0
2023,Diciembre,Brasil,Laminados,Laminados,1653.117
2023,Diciembre,Chile,Laminados,Largos,81.67220799999964
2023,Diciembre,Chile,Laminados,Planos,0.0
2023,Diciembre,Chile,Laminados,Tubos Sin Costura,0.0
2023,Diciembre,Chile,Laminados,Laminados,81.67220799999964
2023,Diciembre,Colombia,Laminados,Largos,117.05235
2023,Diciembre,Colombia,Laminados,Planos,16.839405
2023,Diciembre,Colombia,Laminados,Tubos Sin Costura,0.0
2023,Diciembre,Colombia,Laminados,Laminados,133.891755
2023,Diciembre,Costa Rica,Laminados,Largos,25.35414041464014
2023,Diciembre,Costa Rica,Laminados,Planos,0.0
2023,Diciembre,Costa Rica,Laminados,Tubos Sin Costura,0.0
2023,Diciembre,Costa Rica,Laminados,Laminados,25.35414041464014
2023,Diciembre,Cuba,Laminados,Largos,8.865660725202126
2023,Diciembre,Cuba,Laminados,Planos,0.0
2023,Diciembre,Cuba,Laminados,Tubos Sin Costura,0.0
2023,Diciembre,Cuba,Laminados,Laminados,8.865660725202126
2023,Diciembre,Ecuador,Laminados,Largos,49.01800480163759
2023,Diciembre,Ecuador,Laminados,Planos,0.0
2023,Diciembre,Ecuador,Laminados,Tubos Sin Costura,0.0
2023,Diciembre,Ecuador,Laminados,Laminados,49.01800480163759
2023,Diciembre,El Salvador,Laminados,Largos,6.603218911594906
2023,Diciembre,El Salvador,Laminados,Planos,0.0
2023,Diciembre,El Salvador,Laminados,Tubos Sin Costura,0.0
2023,Diciembre,El Salvador,Laminados,Laminados,6.603218911594906
2023,Diciembre,Guatemala,Laminados,Largos,36.342271349496805
2023,Diciembre,Guatemala,Laminados,Planos,0.0
2023,Diciembre,Guatemala,Laminados,Tubos Sin Costura,0.0
2023,Diciembre,Guatemala,Laminados,Laminados,36.342271349496805
2023,Diciembre,México,Laminados,Largos,730.4036725
2023,Diciembre,México,Laminados,Planos,862.41363
2023,Diciembre,México,Laminados,Tubos Sin Costura,74.001
2023,Diciembre,México,Laminados,Laminados,1666.8183025
2023,Diciembre,Paraguay,Laminados,Largos,1.2677070207320065
2023,Diciembre,Paraguay,Laminados,Planos,0.0
2023,Diciembre,Paraguay,Laminados,Tubos Sin Costura,0.0
2023,Diciembre,Paraguay,Laminados,Laminados,1.2677070207320065
2023,Diciembre,Perú,Laminados,Largos,149.7663542537121
2023,Diciembre,Perú,Laminados,Planos,4.0782121033191565
2023,Diciembre,Perú,Laminados,Tubos Sin Costura,0.0
2023,Diciembre,Perú,Laminados,Laminados,153.84456635703125
2023,Diciembre,República Dominicana,Laminados,Largos,34.97062701231014
2023,Diciembre,República Dominicana,Laminados,Planos,7.547516097563719
2023,Diciembre,República Dominicana,Laminados,Tubos Sin Costura,0.0
2023,Diciembre,República Dominicana,Laminados,Laminados,42.51814310987386
2023,Diciembre,Uruguay,Laminados,Largos,5.317025731501264
2023,Diciembre,Uruguay,Laminados,Planos,0.0
2023,Diciembre,Uruguay,Laminados,Tubos Sin Costura,0.0
2023,Diciembre,Uruguay,Laminados,Laminados,5.317025731501264
2023,Diciembre,Venezuela,Laminados,Largos,5.999789211081054
2023,Diciembre,Venezuela,Laminados,Planos,0.0
2023,Diciembre,Venezuela,Laminados,Tubos Sin Costura,0.0
2023,Diciembre,Venezuela,Laminados,Laminados,5.999789211081054
2022,Enero,Argentina,Laminados,Largos,105.01035416666669
2022,Enero,Argentina,Laminados,Planos,205.49435416666668
2022,Enero,Argentina,Laminados,Tubos Sin Costura,52.46666666666666
2022,Enero,Argentina,Laminados,Laminados,362.971375
2022,Enero,Brasil,Laminados,Largos,797.217
2022,Enero,Brasil,Laminados,Planos,1219.33
2022,Enero,Brasil,Laminados,Tubos Sin Costura,0.0
2022,Enero,Brasil,Laminados,Laminados,2016.547
2022,Enero,Chile,Laminados,Largos,91.71122600000079
2022,Enero,Chile,Laminados,Planos,0.0
2022,Enero,Chile,Laminados,Tubos Sin Costura,0.0
2022,Enero,Chile,Laminados,Laminados,91.71122600000079
2022,Enero,Colombia,Laminados,Largos,105.66255199999998
2022,Enero,Colombia,Laminados,Planos,15.665364949999999
2022,Enero,Colombia,Laminados,Tubos Sin Costura,0.0
2022,Enero,Colombia,Laminados,Laminados,121.32791694999997
2022,Enero,Costa Rica,Laminados,Largos,30.7712950272
2022,Enero,Costa Rica,Laminados,Planos,0.0
2022,Enero,Costa Rica,Laminados,Tubos Sin Costura,0.0
2022,Enero,Costa Rica,Laminados,Laminados,30.7712950272
2022,Enero,Cuba,Laminados,Largos,9.4386586176
2022,Enero,Cuba,Laminados,Planos,0.0
2022,Enero,Cuba,Laminados,Tubos Sin Costura,0.0
2022,Enero,Cuba,Laminados,Laminados,9.4386586176
2022,Enero,Ecuador,Laminados,Largos,68.1364389888
2022,Enero,Ecuador,Laminados,Planos,0.0
2022,Enero,Ecuador,Laminados,Tubos Sin Costura,0.0
2022,Enero,Ecuador,Laminados,Laminados,68.1364389888
2022,Enero,El Salvador,Laminados,Largos,7.5156829468
2022,Enero,El Salvador,Laminados,Planos,0.0
2022,Enero,El Salvador,Laminados,Tubos Sin Costura,0.0
2022,Enero,El Salvador,Laminados,Laminados,7.5156829468
2022,Enero,Guatemala,Laminados,Largos,42.9983337024
2022,Enero,Guatemala,Laminados,Planos,0.0
2022,Enero,Guatemala,Laminados,Tubos Sin Costura,0.0
2022,Enero,Guatemala,Laminados,Laminados,42.9983337024
2022,Enero,México,Laminados,Largos,811.924636000007
2022,Enero,México,Laminados,Planos,645.051284534986
2022,Enero,México,Laminados,Tubos Sin Costura,78.64
2022,Enero,México,Laminados,Laminados,1535.6159205349932
2022,Enero,Paraguay,Laminados,Largos,2.1979496448
2022,Enero,Paraguay,Laminados,Planos,0.0
2022,Enero,Paraguay,Laminados,Tubos Sin Costura,0.0
2022,Enero,Paraguay,Laminados,Laminados,2.1979496448
2022,Enero,Perú,Laminados,Largos,134.58965699122484
2022,Enero,Perú,Laminados,Planos,5.283417698414816
2022,Enero,Perú,Laminados,Tubos Sin Costura,0.0
2022,Enero,Perú,Laminados,Laminados,139.87307468963965
2022,Enero,República Dominicana,Laminados,Largos,42.46798830120001
2022,Enero,República Dominicana,Laminados,Planos,5.147634945600001
2022,Enero,República Dominicana,Laminados,Tubos Sin Costura,0.0
2022,Enero,República Dominicana,Laminados,Laminados,47.61562324680001
2022,Enero,Uruguay,Laminados,Largos,4.2946759696
2022,Enero,Uruguay,Laminados,Planos,0.0
2022,Enero,Uruguay,Laminados,Tubos Sin Costura,0.0
2022,Enero,Uruguay,Laminados,Laminados,4.2946759696
2022,Enero,Venezuela,Laminados,Largos,7.579786172185432
2022,Enero,Venezuela,Laminados,Planos,0.0
2022,Enero,Venezuela,Laminados,Tubos Sin Costura,0.0
2022,Enero,Venezuela,Laminados,Laminados,7.579786172185432
2022,Febrero,Argentina,Laminados,Largos,113.10535416666669
2022,Febrero,Argentina,Laminados,Planos,190.95935416666666
2022,Febrero,Argentina,Laminados,Tubos Sin Costura,50.96666666666666
2022,Febrero,Argentina,Laminados,Laminados,355.03137499999997
2022,Febrero,Brasil,Laminados,Largos,791.866
2022,Febrero,Brasil,Laminados,Planos,1086.303
2022,Febrero,Brasil,Laminados,Tubos Sin Costura,0.0
2022,Febrero,Brasil,Laminados,Laminados,1878.169
2022,Febrero,Chile,Laminados,Largos,35.96803699999992
2022,Febrero,Chile,Laminados,Planos,0.0
2022,Febrero,Chile,Laminados,Tubos Sin Costura,0.0
2022,Febrero,Chile,Laminados,Laminados,35.96803699999992
2022,Febrero,Colombia,Laminados,Largos,111.370951
2022,Febrero,Colombia,Laminados,Planos,22.95827022
2022,Febrero,Colombia,Laminados,Tubos Sin Costura,0.0
2022,Febrero,Colombia,Laminados,Laminados,134.32922122
2022,Febrero,Costa Rica,Laminados,Largos,31.870269849600003
2022,Febrero,Costa Rica,Laminados,Planos,0.0
2022,Febrero,Costa Rica,Laminados,Tubos Sin Costura,0.0
2022,Febrero,Costa Rica,Laminados,Laminados,31.870269849600003
2022,Febrero,Cuba,Laminados,Largos,8.3899187712
2022,Febrero,Cuba,Laminados,Planos,0.0
2022,Febrero,Cuba,Laminados,Tubos Sin Costura,0.0
2022,Febrero,Cuba,Laminados,Laminados,8.3899187712
2022,Febrero,Ecuador,Laminados,Largos,65.93848934400002
2022,Febrero,Ecuador,Laminados,Planos,0.0
2022,Febrero,Ecuador,Laminados,Tubos Sin Costura,0.0
2022,Febrero,Ecuador,Laminados,Laminados,65.93848934400002
2022,Febrero,El Salvador,Laminados,Largos,8.5893519392
2022,Febrero,El Salvador,Laminados,Planos,0.0
2022,Febrero,El Salvador,Laminados,Tubos Sin Costura,0.0
2022,Febrero,El Salvador,Laminados,Laminados,8.5893519392
2022,Febrero,Guatemala,Laminados,Largos,38.80337431680001
2022,Febrero,Guatemala,Laminados,Planos,0.0
2022,Febrero,Guatemala,Laminados,Tubos Sin Costura,0.0
2022,Febrero,Guatemala,Laminados,Laminados,38.80337431680001
2022,Febrero,México,Laminados,Largos,792.3809370000071
2022,Febrero,México,Laminados,Planos,698.763284534986
2022,Febrero,México,Laminados,Tubos Sin Costura,69.958
2022,Febrero,México,Laminados,Laminados,1561.102221534993
2022,Febrero,Paraguay,Laminados,Largos,1.0989748224
2022,Febrero,Paraguay,Laminados,Planos,0.0
2022,Febrero,Paraguay,Laminados,Tubos Sin Costura,0.0
2022,Febrero,Paraguay,Laminados,Laminados,1.0989748224
2022,Febrero,Perú,Laminados,Largos,132.48520412329947
2022,Febrero,Perú,Laminados,Planos,5.933444969899571
2022,Febrero,Perú,Laminados,Tubos Sin Costura,0.0
2022,Febrero,Perú,Laminados,Laminados,138.41864909319904
2022,Febrero,República Dominicana,Laminados,Largos,45.041805774000004
2022,Febrero,República Dominicana,Laminados,Planos,3.8607262091999996
2022,Febrero,República Dominicana,Laminados,Tubos Sin Costura,0.0
2022,Febrero,República Dominicana,Laminados,Laminados,48.90253198320001
2022,Febrero,Uruguay,Laminados,Largos,5.368344962000001
2022,Febrero,Uruguay,Laminados,Planos,0.0
2022,Febrero,Uruguay,Laminados,Tubos Sin Costura,0.0
2022,Febrero,Uruguay,Laminados,Laminados,5.368344962000001
2022,Febrero,Venezuela,Laminados,Largos,7.356799171108996
2022,Febrero,Venezuela,Laminados,Planos,0.0
2022,Febrero,Venezuela,Laminados,Tubos Sin Costura,0.0
2022,Febrero,Venezuela,Laminados,Laminados,7.356799171108996
2022,Marzo,Argentina,Laminados,Largos,151.91035416666668
2022,Marzo,Argentina,Laminados,Planos,211.55735416666667
2022,Marzo,Argentina,Laminados,Tubos Sin Costura,44.86666666666667
2022,Marzo,Argentina,Laminados,Laminados,408.334375
2022,Marzo,Brasil,Laminados,Largos,909.89
2022,Marzo,Brasil,Laminados,Planos,1222.706
2022,Marzo,Brasil,Laminados,Tubos Sin Costura,0.0
2022,Marzo,Brasil,Laminados,Laminados,2132.596
2022,Marzo,Chile,Laminados,Largos,104.32639599999922
2022,Marzo,Chile,Laminados,Planos,0.0
2022,Marzo,Chile,Laminados,Tubos Sin Costura,0.0
2022,Marzo,Chile,Laminados,Laminados,104.32639599999922
2022,Marzo,Colombia,Laminados,Largos,139.64115099999998
2022,Marzo,Colombia,Laminados,Planos,29.71435111
2022,Marzo,Colombia,Laminados,Tubos Sin Costura,0.0
2022,Marzo,Colombia,Laminados,Laminados,169.35550210999997
2022,Marzo,Costa Rica,Laminados,Largos,36.266169139199995
2022,Marzo,Costa Rica,Laminados,Planos,0.0
2022,Marzo,Costa Rica,Laminados,Tubos Sin Costura,0.0
2022,Marzo,Costa Rica,Laminados,Laminados,36.266169139199995
2022,Marzo,Cuba,Laminados,Largos,7.341178924800001
2022,Marzo,Cuba,Laminados,Planos,0.0
2022,Marzo,Cuba,Laminados,Tubos Sin Costura,0.0
2022,Marzo,Cuba,Laminados,Laminados,7.341178924800001
2022,Marzo,Ecuador,Laminados,Largos,63.740539699200006
2022,Marzo,Ecuador,Laminados,Planos,0.0
2022,Marzo,Ecuador,Laminados,Tubos Sin Costura,0.0
2022,Marzo,Ecuador,Laminados,Laminados,63.740539699200006
2022,Marzo,El Salvador,Laminados,Largos,6.76411465212
2022,Marzo,El Salvador,Laminados,Planos,0.0
2022,Marzo,El Salvador,Laminados,Tubos Sin Costura,0.0
2022,Marzo,El Salvador,Laminados,Laminados,6.76411465212
2022,Marzo,Guatemala,Laminados,Largos,38.06925642432
2022,Marzo,Guatemala,Laminados,Planos,0.0
2022,Marzo,Guatemala,Laminados,Tubos Sin Costura,0.0
2022,Marzo,Guatemala,Laminados,Laminados,38.06925642432
2022,Marzo,México,Laminados,Largos,863.971339000007
2022,Marzo,México,Laminados,Planos,807.859284534986
2022,Marzo,México,Laminados,Tubos Sin Costura,85.754
2022,Marzo,México,Laminados,Laminados,1757.584623534993
2022,Marzo,Paraguay,Laminados,Largos,0.43958992896000004
2022,Marzo,Paraguay,Laminados,Planos,0.0
2022,Marzo,Paraguay,Laminados,Tubos Sin Costura,0.0
2022,Marzo,Paraguay,Laminados,Laminados,0.43958992896000004
2022,Marzo,Perú,Laminados,Largos,171.80503209993626
2022,Marzo,Perú,Laminados,Planos,5.459286112806295
2022,Marzo,Perú,Laminados,Tubos Sin Costura,0.0
2022,Marzo,Perú,Laminados,Laminados,177.26431821274255
2022,Marzo,República Dominicana,Laminados,Largos,46.3287145104
2022,Marzo,República Dominicana,Laminados,Planos,5.405016692880001
2022,Marzo,República Dominicana,Laminados,Tubos Sin Costura,0.0
2022,Marzo,República Dominicana,Laminados,Laminados,51.73373120328
2022,Marzo,Uruguay,Laminados,Largos,3.4357407756800007
2022,Marzo,Uruguay,Laminados,Planos,0.0
2022,Marzo,Uruguay,Laminados,Tubos Sin Costura,0.0
2022,Marzo,Uruguay,Laminados,Laminados,3.4357407756800007
2022,Marzo,Venezuela,Laminados,Largos,7.524906240619031
2022,Marzo,Venezuela,Laminados,Planos,0.0
2022,Marzo,Venezuela,Laminados,Tubos Sin Costura,0.0
2022,Marzo,Venezuela,Laminados,Laminados,7.524906240619031
2022,Abril,Argentina,Laminados,Largos,159.4398541666667
2022,Abril,Argentina,Laminados,Planos,93.57485416666671
2022,Abril,Argentina,Laminados,Tubos Sin Costura,17.166666666666668
2022,Abril,Argentina,Laminados,Laminados,270.18137500000006
2022,Abril,Brasil,Laminados,Largos,851.078
2022,Abril,Brasil,Laminados,Planos,1161.401
2022,Abril,Brasil,Laminados,Tubos Sin Costura,0.0
2022,Abril,Brasil,Laminados,Laminados,2012.479
2022,Abril,Chile,Laminados,Largos,100.57272700000011
2022,Abril,Chile,Laminados,Planos,0.0
2022,Abril,Chile,Laminados,Tubos Sin Costura,0.0
2022,Abril,Chile,Laminados,Laminados,100.57272700000011
2022,Abril,Colombia,Laminados,Largos,137.531016
2022,Abril,Colombia,Laminados,Planos,17.29750275
2022,Abril,Colombia,Laminados,Tubos Sin Costura,0.0
2022,Abril,Colombia,Laminados,Laminados,154.82851875
2022,Abril,Costa Rica,Laminados,Largos,29.89211516928
2022,Abril,Costa Rica,Laminados,Planos,0.0
2022,Abril,Costa Rica,Laminados,Tubos Sin Costura,0.0
2022,Abril,Costa Rica,Laminados,Laminados,29.89211516928
2022,Abril,Cuba,Laminados,Largos,7.55092689408
2022,Abril,Cuba,Laminados,Planos,0.0
2022,Abril,Cuba,Laminados,Tubos Sin Costura,0.0
2022,Abril,Cuba,Laminados,Laminados,7.55092689408
2022,Abril,Ecuador,Laminados,Largos,53.62997133312001
2022,Abril,Ecuador,Laminados,Planos,0.0
2022,Abril,Ecuador,Laminados,Tubos Sin Costura,0.0
2022,Abril,Ecuador,Laminados,Laminados,53.62997133312001
2022,Abril,El Salvador,Laminados,Largos,5.58307876048
2022,Abril,El Salvador,Laminados,Planos,0.0
2022,Abril,El Salvador,Laminados,Tubos Sin Costura,0.0
2022,Abril,El Salvador,Laminados,Laminados,5.58307876048
2022,Abril,Guatemala,Laminados,Largos,28.609623009792003
2022,Abril,Guatemala,Laminados,Planos,0.0
2022,Abril,Guatemala,Laminados,Tubos Sin Costura,0.0
2022,Abril,Guatemala,Laminados,Laminados,28.609623009792003
2022,Abril,México,Laminados,Largos,826.5503310000071
2022,Abril,México,Laminados,Planos,789.061284534986
2022,Abril,México,Laminados,Tubos Sin Costura,77.291
2022,Abril,México,Laminados,Laminados,1692.9026155349932
2022,Abril,Paraguay,Laminados,Largos,3.6046374174719995
2022,Abril,Paraguay,Laminados,Planos,0.0
2022,Abril,Paraguay,Laminados,Tubos Sin Costura,0.0
2022,Abril,Paraguay,Laminados,Laminados,3.6046374174719995
2022,Abril,Perú,Laminados,Largos,143.4500910631005
2022,Abril,Perú,Laminados,Planos,5.893030065579253
2022,Abril,Perú,Laminados,Tubos Sin Costura,0.0
2022,Abril,Perú,Laminados,Laminados,149.34312112867974
2022,Abril,República Dominicana,Laminados,Largos,34.48915413552
2022,Abril,República Dominicana,Laminados,Planos,4.1673718806426
2022,Abril,República Dominicana,Laminados,Tubos Sin Costura,0.0
2022,Abril,República Dominicana,Laminados,Laminados,38.6565260161626
2022,Abril,Uruguay,Laminados,Largos,3.6075278144640004
2022,Abril,Uruguay,Laminados,Planos,0.0
2022,Abril,Uruguay,Laminados,Tubos Sin Costura,0.0
2022,Abril,Uruguay,Laminados,Laminados,3.6075278144640004
2022,Abril,Venezuela,Laminados,Largos,6.109368776616606
2022,Abril,Venezuela,Laminados,Planos,0.0
2022,Abril,Venezuela,Laminados,Tubos Sin Costura,0.0
2022,Abril,Venezuela,Laminados,Laminados,6.109368776616606
2022,Mayo,Argentina,Laminados,Largos,145.42485416666668
2022,Mayo,Argentina,Laminados,Planos,180.19185416666667
2022,Mayo,Argentina,Laminados,Tubos Sin Costura,46.96666666666666
2022,Mayo,Argentina,Laminados,Laminados,372.583375
2022,Mayo,Brasil,Laminados,Largos,888.478
2022,Mayo,Brasil,Laminados,Planos,1106.673
2022,Mayo,Brasil,Laminados,Tubos Sin Costura,0.0
2022,Mayo,Brasil,Laminados,Laminados,1995.1509999999998
2022,Mayo,Chile,Laminados,Largos,68.41870300000019
2022,Mayo,Chile,Laminados,Planos,0.0
2022,Mayo,Chile,Laminados,Tubos Sin Costura,0.0
2022,Mayo,Chile,Laminados,Laminados,68.41870300000019
2022,Mayo,Colombia,Laminados,Largos,137.52268600000002
2022,Mayo,Colombia,Laminados,Planos,22.858003459999995
2022,Mayo,Colombia,Laminados,Tubos Sin Costura,0.0
2022,Mayo,Colombia,Laminados,Laminados,160.38068946
2022,Mayo,Costa Rica,Laminados,Largos,29.89211516928
2022,Mayo,Costa Rica,Laminados,Planos,0.0
2022,Mayo,Costa Rica,Laminados,Tubos Sin Costura,0.0
2022,Mayo,Costa Rica,Laminados,Laminados,29.89211516928
2022,Mayo,Cuba,Laminados,Largos,7.55092689408
2022,Mayo,Cuba,Laminados,Planos,0.0
2022,Mayo,Cuba,Laminados,Tubos Sin Costura,0.0
2022,Mayo,Cuba,Laminados,Laminados,7.55092689408
2022,Mayo,Ecuador,Laminados,Largos,52.75079147520002
2022,Mayo,Ecuador,Laminados,Planos,0.0
2022,Mayo,Ecuador,Laminados,Tubos Sin Costura,0.0
2022,Mayo,Ecuador,Laminados,Laminados,52.75079147520002
2022,Mayo,El Salvador,Laminados,Largos,6.8714815513600005
2022,Mayo,El Salvador,Laminados,Planos,0.0
2022,Mayo,El Salvador,Laminados,Tubos Sin Costura,0.0
2022,Mayo,El Salvador,Laminados,Laminados,6.8714815513600005
2022,Mayo,Guatemala,Laminados,Largos,28.525723822080007
2022,Mayo,Guatemala,Laminados,Planos,0.0
2022,Mayo,Guatemala,Laminados,Tubos Sin Costura,0.0
2022,Mayo,Guatemala,Laminados,Laminados,28.525723822080007
2022,Mayo,México,Laminados,Largos,824.8611030000071
2022,Mayo,México,Laminados,Planos,911.521284534986
2022,Mayo,México,Laminados,Tubos Sin Costura,68.603
2022,Mayo,México,Laminados,Laminados,1804.9853875349932
2022,Mayo,Paraguay,Laminados,Largos,1.6704417300480001
2022,Mayo,Paraguay,Laminados,Planos,0.0
2022,Mayo,Paraguay,Laminados,Tubos Sin Costura,0.0
2022,Mayo,Paraguay,Laminados,Laminados,1.6704417300480001
2022,Mayo,Perú,Laminados,Largos,140.3736151212031
2022,Mayo,Perú,Laminados,Planos,7.0944425376718545
2022,Mayo,Perú,Laminados,Tubos Sin Costura,0.0
2022,Mayo,Perú,Laminados,Laminados,147.46805765887495
2022,Mayo,República Dominicana,Laminados,Largos,32.94486365184001
2022,Mayo,República Dominicana,Laminados,Planos,4.869582069340802
2022,Mayo,República Dominicana,Laminados,Tubos Sin Costura,0.0
2022,Mayo,República Dominicana,Laminados,Laminados,37.81444572118081
2022,Mayo,Uruguay,Laminados,Largos,3.7793148532480014
2022,Mayo,Uruguay,Laminados,Planos,0.0
2022,Mayo,Uruguay,Laminados,Tubos Sin Costura,0.0
2022,Mayo,Uruguay,Laminados,Laminados,3.7793148532480014
2022,Mayo,Venezuela,Laminados,Largos,6.119068429101864
2022,Mayo,Venezuela,Laminados,Planos,0.0
2022,Mayo,Venezuela,Laminados,Tubos Sin Costura,0.0
2022,Mayo,Venezuela,Laminados,Laminados,6.119068429101864
2022,Junio,Argentina,Laminados,Largos,159.47185416666667
2022,Junio,Argentina,Laminados,Planos,220.7608541666667
2022,Junio,Argentina,Laminados,Tubos Sin Costura,58.56666666666666
2022,Junio,Argentina,Laminados,Laminados,438.799375
2022,Junio,Brasil,Laminados,Largos,829.215
2022,Junio,Brasil,Laminados,Planos,1107.579
2022,Junio,Brasil,Laminados,Tubos Sin Costura,0.0
2022,Junio,Brasil,Laminados,Laminados,1936.7939999999999
2022,Junio,Chile,Laminados,Largos,101.6376139999996
2022,Junio,Chile,Laminados,Planos,0.0
2022,Junio,Chile,Laminados,Tubos Sin Costura,0.0
2022,Junio,Chile,Laminados,Laminados,101.6376139999996
2022,Junio,Colombia,Laminados,Largos,118.37652699999998
2022,Junio,Colombia,Laminados,Planos,20.77131681
2022,Junio,Colombia,Laminados,Tubos Sin Costura,0.0
2022,Junio,Colombia,Laminados,Laminados,139.14784380999998
2022,Junio,Costa Rica,Laminados,Largos,28.133755453440003
2022,Junio,Costa Rica,Laminados,Planos,0.0
2022,Junio,Costa Rica,Laminados,Tubos Sin Costura,0.0
2022,Junio,Costa Rica,Laminados,Laminados,28.133755453440003
2022,Junio,Cuba,Laminados,Largos,7.802624457216002
2022,Junio,Cuba,Laminados,Planos,0.0
2022,Junio,Cuba,Laminados,Tubos Sin Costura,0.0
2022,Junio,Cuba,Laminados,Laminados,7.802624457216002
2022,Junio,Ecuador,Laminados,Largos,51.87161161728001
2022,Junio,Ecuador,Laminados,Planos,0.0
2022,Junio,Ecuador,Laminados,Tubos Sin Costura,0.0
2022,Junio,Ecuador,Laminados,Laminados,51.87161161728001
2022,Junio,El Salvador,Laminados,Largos,6.8714815513600005
2022,Junio,El Salvador,Laminados,Planos,0.0
2022,Junio,El Salvador,Laminados,Tubos Sin Costura,0.0
2022,Junio,El Salvador,Laminados,Laminados,6.8714815513600005
2022,Junio,Guatemala,Laminados,Largos,31.042699453440008
2022,Junio,Guatemala,Laminados,Planos,0.0
2022,Junio,Guatemala,Laminados,Tubos Sin Costura,0.0
2022,Junio,Guatemala,Laminados,Laminados,31.042699453440008
2022,Junio,México,Laminados,Largos,806.057974000007
2022,Junio,México,Laminados,Planos,782.629284534986
2022,Junio,México,Laminados,Tubos Sin Costura,71.758
2022,Junio,México,Laminados,Laminados,1660.445258534993
2022,Junio,Paraguay,Laminados,Largos,1.7583597158400002
2022,Junio,Paraguay,Laminados,Planos,0.0
2022,Junio,Paraguay,Laminados,Tubos Sin Costura,0.0
2022,Junio,Paraguay,Laminados,Laminados,1.7583597158400002
2022,Junio,Perú,Laminados,Largos,211.14747977829467
2022,Junio,Perú,Laminados,Planos,6.832898620488388
2022,Junio,Perú,Laminados,Tubos Sin Costura,0.0
2022,Junio,Perú,Laminados,Laminados,217.98037839878305
2022,Junio,República Dominicana,Laminados,Largos,36.03344461920001
2022,Junio,República Dominicana,Laminados,Planos,7.503889919179504
2022,Junio,República Dominicana,Laminados,Tubos Sin Costura,0.0
2022,Junio,República Dominicana,Laminados,Laminados,43.53733453837952
2022,Junio,Uruguay,Laminados,Largos,4.7241435665600005
2022,Junio,Uruguay,Laminados,Planos,0.0
