Año,Mes,País,Producto,Exportacion
2018,Abril,Ecuador,Largos,1.18326855
2018,Abril,Ecuador,Planos,0.06693
2018,Abril,Ecuador,Tubos Sin Costura,0.09087418
2018,Abril,Ecuador,Laminados,1.3410727299999998
2018,Abril,El Salvador,Largos,6.92710398
2018,Abril,El Salvador,Planos,8.9389758
2018,Abril,El Salvador,Tubos Sin Costura,0.02787193
2018,Abril,El Salvador,Laminados,15.89395171
2018,Abril,Guatemala,Largos,17.161162
2018,Abril,Guatemala,Planos,5.654702
2018,Abril,Guatemala,Tubos Sin Costura,0.112742
2018,Abril,Guatemala,Laminados,22.928606000000002
2018,Abril,Honduras,Largos,7.679180109999999
2018,Abril,Honduras,Planos,4.70997769
2018,Abril,Honduras,Tubos Sin Costura,0.0014671100000000002
2018,Abril,Honduras,Laminados,12.39062491
2018,Abril,México,Largos,157.49192700220001
2018,Abril,México,Planos,143.3336097863
2018,Abril,México,Tubos Sin Costura,71.54063761989997
2018,Abril,México,Laminados,372.36617440839996
2018,Abril,Panamá,Largos,0.10400912
2018,Abril,Panamá,Planos,0.423585
2018,Abril,Panamá,Tubos Sin Costura,0.00053
2018,Abril,Panamá,Laminados,0.52812412
2018,Abril,Paraguay,Largos,0.0
2018,Abril,Paraguay,Planos,0.0
2018,Abril,Paraguay,Tubos Sin Costura,0.0
2018,Abril,Paraguay,Laminados,0.0
2018,Abril,Perú,Largos,29.329053790000007
2018,Abril,Perú,Planos,2.29170431
2018,Abril,Perú,Tubos Sin Costura,0.039175800000000004
2018,Abril,Perú,Laminados,31.659933900000006
2018,Abril,Uruguay,Largos,0.0011163599999999998
2018,Abril,Uruguay,Planos,0.09302169
2018,Abril,Uruguay,Tubos Sin Costura,0.0
2018,Abril,Uruguay,Laminados,0.09413805
2018,Abril,Venezuela,Largos,0.0297
2018,Abril,Venezuela,Planos,0.154364
2018,Abril,Venezuela,Tubos Sin Costura,0.0
2018,Abril,Venezuela,Laminados,0.184064
2018,Mayo,Argentina,Largos,14.744
2018,Mayo,Argentina,Planos,23.697
2018,Mayo,Argentina,Tubos Sin Costura,26.491
2018,Mayo,Argentina,Laminados,64.932
2018,Mayo,Bolivia,Largos,0.0
2018,Mayo,Bolivia,Planos,0.0
2018,Mayo,Bolivia,Tubos Sin Costura,0.0
2018,Mayo,Bolivia,Laminados,0.0
2018,Mayo,Brasil,Largos,111.138
2018,Mayo,Brasil,Planos,173.704
2018,Mayo,Brasil,Tubos Sin Costura,0.0
2018,Mayo,Brasil,Laminados,284.842
2018,Mayo,Chile,Largos,15.628257340000001
2018,Mayo,Chile,Planos,0.8667732599999999
2018,Mayo,Chile,Tubos Sin Costura,0.3262652499999999
2018,Mayo,Chile,Laminados,16.82129585
2018,Mayo,Colombia,Largos,0.16540235
2018,Mayo,Colombia,Planos,4.30245325
2018,Mayo,Colombia,Tubos Sin Costura,6.293
2018,Mayo,Colombia,Laminados,10.7608556
2018,Mayo,Costa Rica,Largos,8.53979
2018,Mayo,Costa Rica,Planos,5.969624
2018,Mayo,Costa Rica,Tubos Sin Costura,2.995527
2018,Mayo,Costa Rica,Laminados,17.504941
2018,Mayo,Ecuador,Largos,0.6830082100000002
2018,Mayo,Ecuador,Planos,0.0303
2018,Mayo,Ecuador,Tubos Sin Costura,0.002528720000000001
2018,Mayo,Ecuador,Laminados,0.7158369300000003
2018,Mayo,El Salvador,Largos,5.993057359999999
2018,Mayo,El Salvador,Planos,10.029725329999996
2018,Mayo,El Salvador,Tubos Sin Costura,0.004276639999999999
2018,Mayo,El Salvador,Laminados,16.027059329999997
2018,Mayo,Guatemala,Largos,19.81001
2018,Mayo,Guatemala,Planos,6.299095
2018,Mayo,Guatemala,Tubos Sin Costura,0.168719
2018,Mayo,Guatemala,Laminados,26.277824
2018,Mayo,Honduras,Largos,6.793444389999999
2018,Mayo,Honduras,Planos,4.71515848
2018,Mayo,Honduras,Tubos Sin Costura,0.0
2018,Mayo,Honduras,Laminados,11.508602869999999
2018,Mayo,México,Largos,168.9577950082
2018,Mayo,México,Planos,158.2112872411
2018,Mayo,México,Tubos Sin Costura,95.77399861770003
2018,Mayo,México,Laminados,422.94308086700005
2018,Mayo,Panamá,Largos,0.24060531
2018,Mayo,Panamá,Planos,0.21185479999999998
2018,Mayo,Panamá,Tubos Sin Costura,0.01300441
2018,Mayo,Panamá,Laminados,0.46546452
2018,Mayo,Paraguay,Largos,0.0
2018,Mayo,Paraguay,Planos,0.0
2018,Mayo,Paraguay,Tubos Sin Costura,0.004165
2018,Mayo,Paraguay,Laminados,0.004165
2018,Mayo,Perú,Largos,13.913573920000006
2018,Mayo,Perú,Planos,0.37401033999999994
2018,Mayo,Perú,Tubos Sin Costura,0.83164775
2018,Mayo,Perú,Laminados,15.119232010000006
2018,Mayo,Uruguay,Largos,0.028426
2018,Mayo,Uruguay,Planos,0.021696
2018,Mayo,Uruguay,Tubos Sin Costura,0.04416
2018,Mayo,Uruguay,Laminados,0.094282
2018,Mayo,Venezuela,Largos,0.0
2018,Mayo,Venezuela,Planos,0.0
2018,Mayo,Venezuela,Tubos Sin Costura,0.0
2018,Mayo,Venezuela,Laminados,0.0
2018,Junio,Argentina,Largos,39.386
2018,Junio,Argentina,Planos,17.175
2018,Junio,Argentina,Tubos Sin Costura,46.91
2018,Junio,Argentina,Laminados,103.471
2018,Junio,Bolivia,Largos,0.0
2018,Junio,Bolivia,Planos,0.0
2018,Junio,Bolivia,Tubos Sin Costura,0.0
2018,Junio,Bolivia,Laminados,0.0
2018,Junio,Brasil,Largos,155.273
2018,Junio,Brasil,Planos,233.582
2018,Junio,Brasil,Tubos Sin Costura,0.0
2018,Junio,Brasil,Laminados,388.855
2018,Junio,Chile,Largos,15.210188000000004
2018,Junio,Chile,Planos,0.51001829
2018,Junio,Chile,Tubos Sin Costura,0.21506270999999996
2018,Junio,Chile,Laminados,15.935269000000003
2018,Junio,Colombia,Largos,0.16695411999999998
2018,Junio,Colombia,Planos,2.0180582400000002
2018,Junio,Colombia,Tubos Sin Costura,1.8369479900000003
2018,Junio,Colombia,Laminados,4.0219603500000005
2018,Junio,Costa Rica,Largos,2.753046
2018,Junio,Costa Rica,Planos,4.041493
2018,Junio,Costa Rica,Tubos Sin Costura,3.371126
2018,Junio,Costa Rica,Laminados,10.165665
2018,Junio,Ecuador,Largos,0.60530747
2018,Junio,Ecuador,Planos,0.123834
2018,Junio,Ecuador,Tubos Sin Costura,0.14496989
2018,Junio,Ecuador,Laminados,0.8741113599999999
2018,Junio,El Salvador,Largos,4.948334019999999
2018,Junio,El Salvador,Planos,6.582948019999999
2018,Junio,El Salvador,Tubos Sin Costura,0.0138005
2018,Junio,El Salvador,Laminados,11.545082539999997
2018,Junio,Guatemala,Largos,16.70609
2018,Junio,Guatemala,Planos,6.650604
2018,Junio,Guatemala,Tubos Sin Costura,0.141842
2018,Junio,Guatemala,Laminados,23.498536
2018,Junio,Honduras,Largos,1.27857721
2018,Junio,Honduras,Planos,1.9083420800000004
2018,Junio,Honduras,Tubos Sin Costura,4.3899999999999995e-06
2018,Junio,Honduras,Laminados,3.1869236800000005
2018,Junio,México,Largos,106.3482931822
2018,Junio,México,Planos,95.3015191037
2018,Junio,México,Tubos Sin Costura,60.872367827
2018,Junio,México,Laminados,262.5221801129
2018,Junio,Panamá,Largos,0.07564599000000001
2018,Junio,Panamá,Planos,0.1615
2018,Junio,Panamá,Tubos Sin Costura,0.00196927
2018,Junio,Panamá,Laminados,0.23911526000000002
2018,Junio,Paraguay,Largos,0.0
2018,Junio,Paraguay,Planos,0.0
2018,Junio,Paraguay,Tubos Sin Costura,0.0
2018,Junio,Paraguay,Laminados,0.0
2018,Junio,Perú,Largos,12.47614691
2018,Junio,Perú,Planos,0.47622091
2018,Junio,Perú,Tubos Sin Costura,0.18400963
2018,Junio,Perú,Laminados,13.136377450000001
2018,Junio,Uruguay,Largos,0.0286175
2018,Junio,Uruguay,Planos,0.025546
2018,Junio,Uruguay,Tubos Sin Costura,3.8990000000000004e-05
2018,Junio,Uruguay,Laminados,0.054202490000000006
2018,Junio,Venezuela,Largos,0.0
2018,Junio,Venezuela,Planos,0.062693
2018,Junio,Venezuela,Tubos Sin Costura,0.0
2018,Junio,Venezuela,Laminados,0.062693
2018,Julio,Argentina,Largos,20.398
2018,Julio,Argentina,Planos,22.801
2018,Julio,Argentina,Tubos Sin Costura,40.541
2018,Julio,Argentina,Laminados,83.74
2018,Julio,Bolivia,Largos,0.0
2018,Julio,Bolivia,Planos,0.0
2018,Julio,Bolivia,Tubos Sin Costura,0.000565
2018,Julio,Bolivia,Laminados,0.000565
2018,Julio,Brasil,Largos,116.022
2018,Julio,Brasil,Planos,136.37
2018,Julio,Brasil,Tubos Sin Costura,0.0
2018,Julio,Brasil,Laminados,252.392
2018,Julio,Chile,Largos,40.8530088
2018,Julio,Chile,Planos,0.45250863
2018,Julio,Chile,Tubos Sin Costura,0.21982299999999996
2018,Julio,Chile,Laminados,41.52534042999999
2018,Julio,Colombia,Largos,0.16854971
2018,Julio,Colombia,Planos,6.307041689999999
2018,Julio,Colombia,Tubos Sin Costura,0.70797918
2018,Julio,Colombia,Laminados,7.183570579999999
2018,Julio,Costa Rica,Largos,14.085813
2018,Julio,Costa Rica,Planos,3.90403
2018,Julio,Costa Rica,Tubos Sin Costura,0.005539
2018,Julio,Costa Rica,Laminados,17.995382
2018,Julio,Ecuador,Largos,1.1223130900000005
2018,Julio,Ecuador,Planos,0.0307
2018,Julio,Ecuador,Tubos Sin Costura,0.3834606
2018,Julio,Ecuador,Laminados,1.5364736900000004
2018,Julio,El Salvador,Largos,4.48507433
2018,Julio,El Salvador,Planos,7.76391441
2018,Julio,El Salvador,Tubos Sin Costura,0.013737590000000001
2018,Julio,El Salvador,Laminados,12.26272633
2018,Julio,Guatemala,Largos,15.276231
2018,Julio,Guatemala,Planos,6.003663
2018,Julio,Guatemala,Tubos Sin Costura,0.084711
2018,Julio,Guatemala,Laminados,21.364604999999997
2018,Julio,Honduras,Largos,7.44045793
2018,Julio,Honduras,Planos,4.148198819999999
2018,Julio,Honduras,Tubos Sin Costura,3.836e-05
2018,Julio,Honduras,Laminados,11.588695109999998
2018,Julio,México,Largos,102.93304046580003
2018,Julio,México,Planos,128.6240655539
2018,Julio,México,Tubos Sin Costura,78.82471918059998
2018,Julio,México,Laminados,310.3818252003
2018,Julio,Panamá,Largos,0.66901586
2018,Julio,Panamá,Planos,0.22322035000000004
2018,Julio,Panamá,Tubos Sin Costura,0.00344734
2018,Julio,Panamá,Laminados,0.8956835500000001
2018,Julio,Paraguay,Largos,0.0
2018,Julio,Paraguay,Planos,0.0
2018,Julio,Paraguay,Tubos Sin Costura,0.000866
2018,Julio,Paraguay,Laminados,0.000866
2018,Julio,Perú,Largos,16.168009920000003
2018,Julio,Perú,Planos,0.28324882
2018,Julio,Perú,Tubos Sin Costura,0.19871793999999998
2018,Julio,Perú,Laminados,16.649976680000005
2018,Julio,Uruguay,Largos,0.185929
2018,Julio,Uruguay,Planos,0.076384
2018,Julio,Uruguay,Tubos Sin Costura,0.0
2018,Julio,Uruguay,Laminados,0.262313
2018,Julio,Venezuela,Largos,0.0
2018,Julio,Venezuela,Planos,0.019568
2018,Julio,Venezuela,Tubos Sin Costura,0.0
2018,Julio,Venezuela,Laminados,0.0
2018,Agosto,Argentina,Largos,24.173
2018,Agosto,Argentina,Planos,21.709
2018,Agosto,Argentina,Tubos Sin Costura,39.409
2018,Agosto,Argentina,Laminados,85.291
2018,Agosto,Bolivia,Largos,0.0009
2018,Agosto,Bolivia,Planos,0.0
2018,Agosto,Bolivia,Tubos Sin Costura,0.00057
2018,Agosto,Bolivia,Laminados,0.00147
2018,Agosto,Brasil,Largos,129.629
2018,Agosto,Brasil,Planos,292.831
2018,Agosto,Brasil,Tubos Sin Costura,0.0
2018,Agosto,Brasil,Laminados,422.46000000000004
2018,Agosto,Chile,Largos,1.97214077
2018,Agosto,Chile,Planos,0.6925610600000001
2018,Agosto,Chile,Tubos Sin Costura,0.26749848
2018,Agosto,Chile,Laminados,2.9322003100000003
2018,Agosto,Colombia,Largos,0.053218009999999996
2018,Agosto,Colombia,Planos,1.11833062
2018,Agosto,Colombia,Tubos Sin Costura,5.86934794
2018,Agosto,Colombia,Laminados,7.04089657
2018,Agosto,Costa Rica,Largos,2.868719
2018,Agosto,Costa Rica,Planos,5.981773
2018,Agosto,Costa Rica,Tubos Sin Costura,0.015501
2018,Agosto,Costa Rica,Laminados,8.865993
2018,Agosto,Ecuador,Largos,1.3867074599999996
2018,Agosto,Ecuador,Planos,0.130885
2018,Agosto,Ecuador,Tubos Sin Costura,0.03157824
2018,Agosto,Ecuador,Laminados,1.5491706999999995
2018,Agosto,El Salvador,Largos,6.88071325
2018,Agosto,El Salvador,Planos,6.074790310000001
2018,Agosto,El Salvador,Tubos Sin Costura,0.013257490000000002
2018,Agosto,El Salvador,Laminados,12.968761050000001
2018,Agosto,Guatemala,Largos,14.276483
2018,Agosto,Guatemala,Planos,7.345229
2018,Agosto,Guatemala,Tubos Sin Costura,0.051154
2018,Agosto,Guatemala,Laminados,21.672866000000003
2018,Agosto,Honduras,Largos,6.319079419999999
2018,Agosto,Honduras,Planos,5.484409729999999
2018,Agosto,Honduras,Tubos Sin Costura,2.3140000000000002e-05
2018,Agosto,Honduras,Laminados,11.803512289999997
2018,Agosto,México,Largos,103.86862923319
2018,Agosto,México,Planos,124.62627175948
2018,Agosto,México,Tubos Sin Costura,75.9464982249
2018,Agosto,México,Laminados,304.44139921757
2018,Agosto,Panamá,Largos,0.09755490000000001
2018,Agosto,Panamá,Planos,0.08675172
2018,Agosto,Panamá,Tubos Sin Costura,0.02023
2018,Agosto,Panamá,Laminados,0.20453662000000003
2018,Agosto,Paraguay,Largos,0.000141
2018,Agosto,Paraguay,Planos,0.0
2018,Agosto,Paraguay,Tubos Sin Costura,0.0
2018,Agosto,Paraguay,Laminados,0.000141
2018,Agosto,Perú,Largos,16.84432898
2018,Agosto,Perú,Planos,0.4878651700000002
2018,Agosto,Perú,Tubos Sin Costura,0.04910623999999999
2018,Agosto,Perú,Laminados,17.38130039
2018,Agosto,Uruguay,Largos,0.053901
2018,Agosto,Uruguay,Planos,0.021938
2018,Agosto,Uruguay,Tubos Sin Costura,7e-06
2018,Agosto,Uruguay,Laminados,0.07584599999999998
2018,Agosto,Venezuela,Largos,0.0
2018,Agosto,Venezuela,Planos,0.0
2018,Agosto,Venezuela,Tubos Sin Costura,0.0
2018,Agosto,Venezuela,Laminados,0.0
2018,Septiembre,Argentina,Largos,17.439
2018,Septiembre,Argentina,Planos,20.433
2018,Septiembre,Argentina,Tubos Sin Costura,52.416
2018,Septiembre,Argentina,Laminados,90.288
2018,Septiembre,Bolivia,Largos,0.0
2018,Septiembre,Bolivia,Planos,0.001508
2018,Septiembre,Bolivia,Tubos Sin Costura,0.0
2018,Septiembre,Bolivia,Laminados,0.001508
2018,Septiembre,Brasil,Largos,108.826
2018,Septiembre,Brasil,Planos,68.319
2018,Septiembre,Brasil,Tubos Sin Costura,0.0
2018,Septiembre,Brasil,Laminados,177.14499999999998
2018,Septiembre,Chile,Largos,13.977918599999999
2018,Septiembre,Chile,Planos,0.49923892999999997
2018,Septiembre,Chile,Tubos Sin Costura,0.28987715999999997
2018,Septiembre,Chile,Laminados,14.76703469
2018,Septiembre,Colombia,Largos,0.05691586000000001
2018,Septiembre,Colombia,Planos,5.222390000000002
2018,Septiembre,Colombia,Tubos Sin Costura,2.31069821
2018,Septiembre,Colombia,Laminados,7.590004070000002
2018,Septiembre,Costa Rica,Largos,3.725936
2018,Septiembre,Costa Rica,Planos,3.553204
2018,Septiembre,Costa Rica,Tubos Sin Costura,0.042928
2018,Septiembre,Costa Rica,Laminados,7.322068
2018,Septiembre,Ecuador,Largos,1.06233814
2018,Septiembre,Ecuador,Planos,0.032
2018,Septiembre,Ecuador,Tubos Sin Costura,0.03452079
2018,Septiembre,Ecuador,Laminados,1.12885893
2018,Septiembre,El Salvador,Largos,4.60719307
2018,Septiembre,El Salvador,Planos,5.36067535
2018,Septiembre,El Salvador,Tubos Sin Costura,0.0008514299999999999
2018,Septiembre,El Salvador,Laminados,9.968719850000001
2018,Septiembre,Guatemala,Largos,12.428601
2018,Septiembre,Guatemala,Planos,3.128136
2018,Septiembre,Guatemala,Tubos Sin Costura,0.122321
2018,Septiembre,Guatemala,Laminados,15.679058
2018,Septiembre,Honduras,Largos,2.7402792300000005
2018,Septiembre,Honduras,Planos,2.3754164599999994
2018,Septiembre,Honduras,Tubos Sin Costura,9e-08
2018,Septiembre,Honduras,Laminados,5.11569578
2018,Septiembre,México,Largos,90.3010741245
2018,Septiembre,México,Planos,113.5169745331
2018,Septiembre,México,Tubos Sin Costura,73.39945165390002
2018,Septiembre,México,Laminados,277.21750031150003
2018,Septiembre,Panamá,Largos,0.011401209999999998
2018,Septiembre,Panamá,Planos,0.13942483000000003
2018,Septiembre,Panamá,Tubos Sin Costura,0.00928355
2018,Septiembre,Panamá,Laminados,0.16010959000000002
2018,Septiembre,Paraguay,Largos,0.0
2018,Septiembre,Paraguay,Planos,0.0
2018,Septiembre,Paraguay,Tubos Sin Costura,0.0
2018,Septiembre,Paraguay,Laminados,0.0
2018,Septiembre,Perú,Largos,17.42178117
2018,Septiembre,Perú,Planos,0.10131249999999999
2018,Septiembre,Perú,Tubos Sin Costura,0.011158440000000002
2018,Septiembre,Perú,Laminados,17.534252109999997
2018,Septiembre,Uruguay,Largos,1e-05
2018,Septiembre,Uruguay,Planos,0.0
2018,Septiembre,Uruguay,Tubos Sin Costura,1e-06
2018,Septiembre,Uruguay,Laminados,1.1000000000000001e-05
2018,Septiembre,Venezuela,Largos,0.0
2018,Septiembre,Venezuela,Planos,0.0
2018,Septiembre,Venezuela,Tubos Sin Costura,0.0
2018,Septiembre,Venezuela,Laminados,0.0
2018,Octubre,Argentina,Largos,27.128
2018,Octubre,Argentina,Planos,19.725
2018,Octubre,Argentina,Tubos Sin Costura,52.228
2018,Octubre,Argentina,Laminados,99.081
2018,Octubre,Bolivia,Largos,0.0
2018,Octubre,Bolivia,Planos,0.0
2018,Octubre,Bolivia,Tubos Sin Costura,0.0
2018,Octubre,Bolivia,Laminados,0.0
2018,Octubre,Brasil,Largos,143.154
2018,Octubre,Brasil,Planos,219.982
2018,Octubre,Brasil,Tubos Sin Costura,0.0
2018,Octubre,Brasil,Laminados,363.13599999999997
2018,Octubre,Chile,Largos,17.831866490000003
2018,Octubre,Chile,Planos,1.40301704
2018,Octubre,Chile,Tubos Sin Costura,0.1356896
2018,Octubre,Chile,Laminados,19.370573130000004
2018,Octubre,Colombia,Largos,0.09494338
2018,Octubre,Colombia,Planos,1.6313332
2018,Octubre,Colombia,Tubos Sin Costura,3.5343757100000004
2018,Octubre,Colombia,Laminados,5.26065229
2018,Octubre,Costa Rica,Largos,9.412191
2018,Octubre,Costa Rica,Planos,2.595539
2018,Octubre,Costa Rica,Tubos Sin Costura,0.009427
2018,Octubre,Costa Rica,Laminados,12.017157000000001
2018,Octubre,Ecuador,Largos,1.8161894700000005
2018,Octubre,Ecuador,Planos,0.021764
2018,Octubre,Ecuador,Tubos Sin Costura,0.010825
2018,Octubre,Ecuador,Laminados,1.8487784700000005
2018,Octubre,El Salvador,Largos,4.158148
2018,Octubre,El Salvador,Planos,5.933656
2018,Octubre,El Salvador,Tubos Sin Costura,0.003615
2018,Octubre,El Salvador,Laminados,10.095419
2018,Octubre,Guatemala,Largos,9.856786
2018,Octubre,Guatemala,Planos,4.516337
2018,Octubre,Guatemala,Tubos Sin Costura,0.063804
2018,Octubre,Guatemala,Laminados,14.436926999999999
2018,Octubre,Honduras,Largos,4.725762469999999
2018,Octubre,Honduras,Planos,3.421031829999999
2018,Octubre,Honduras,Tubos Sin Costura,8.643000000000001e-05
2018,Octubre,Honduras,Laminados,8.146880729999998
2018,Octubre,México,Largos,71.32627257860001
2018,Octubre,México,Planos,133.31524872440002
2018,Octubre,México,Tubos Sin Costura,46.62527784929999
2018,Octubre,México,Laminados,251.26679915230005
2018,Octubre,Panamá,Largos,0.18824608999999998
2018,Octubre,Panamá,Planos,0.60888543
2018,Octubre,Panamá,Tubos Sin Costura,0.22231856
2018,Octubre,Panamá,Laminados,1.01945008
2018,Octubre,Paraguay,Largos,0.006114
2018,Octubre,Paraguay,Planos,0.0028599999999999997
2018,Octubre,Paraguay,Tubos Sin Costura,0.0
2018,Octubre,Paraguay,Laminados,0.008974
2018,Octubre,Perú,Largos,18.99315865
2018,Octubre,Perú,Planos,0.88699935
2018,Octubre,Perú,Tubos Sin Costura,0.047774739999999996
2018,Octubre,Perú,Laminados,19.927932740000003
2018,Octubre,Uruguay,Largos,0.470251
2018,Octubre,Uruguay,Planos,6.2e-05
2018,Octubre,Uruguay,Tubos Sin Costura,0.0
2018,Octubre,Uruguay,Laminados,0.470313
2018,Octubre,Venezuela,Largos,0.0
2018,Octubre,Venezuela,Planos,0.0
2018,Octubre,Venezuela,Tubos Sin Costura,0.0
2018,Octubre,Venezuela,Laminados,0.0
2018,Noviembre,Argentina,Largos,14.984
2018,Noviembre,Argentina,Planos,19.79
2018,Noviembre,Argentina,Tubos Sin Costura,35.308
2018,Noviembre,Argentina,Laminados,70.082
2018,Noviembre,Bolivia,Largos,0.0
2018,Noviembre,Bolivia,Planos,0.0
2018,Noviembre,Bolivia,Tubos Sin Costura,0.0
2018,Noviembre,Bolivia,Laminados,0.0
2018,Noviembre,Brasil,Largos,147.071
2018,Noviembre,Brasil,Planos,276.47
2018,Noviembre,Brasil,Tubos Sin Costura,0.0
2018,Noviembre,Brasil,Laminados,423.54100000000005
2018,Noviembre,Chile,Largos,26.66481065
2018,Noviembre,Chile,Planos,13.560796779999999
2018,Noviembre,Chile,Tubos Sin Costura,0.21130357
2018,Noviembre,Chile,Laminados,40.436910999999995
2018,Noviembre,Colombia,Largos,0.03797234
2018,Noviembre,Colombia,Planos,2.8550913099999997
2018,Noviembre,Colombia,Tubos Sin Costura,0.39637697000000005
2018,Noviembre,Colombia,Laminados,3.2894406199999997
2018,Noviembre,Costa Rica,Largos,13.56996
2018,Noviembre,Costa Rica,Planos,3.013302
2018,Noviembre,Costa Rica,Tubos Sin Costura,0.011816
2018,Noviembre,Costa Rica,Laminados,16.595078
2018,Noviembre,Ecuador,Largos,1.4212298600000002
2018,Noviembre,Ecuador,Planos,9e-05
2018,Noviembre,Ecuador,Tubos Sin Costura,0.00800904
2018,Noviembre,Ecuador,Laminados,1.4293289
2018,Noviembre,El Salvador,Largos,4.104819109999999
2018,Noviembre,El Salvador,Planos,5.299286629999999
2018,Noviembre,El Salvador,Tubos Sin Costura,0.02818903
2018,Noviembre,El Salvador,Laminados,9.432294769999999
2018,Noviembre,Guatemala,Largos,11.043362
2018,Noviembre,Guatemala,Planos,3.504526
2018,Noviembre,Guatemala,Tubos Sin Costura,0.14097
2018,Noviembre,Guatemala,Laminados,14.688858
2018,Noviembre,Honduras,Largos,6.761320810000001
2018,Noviembre,Honduras,Planos,3.1300061899999996
2018,Noviembre,Honduras,Tubos Sin Costura,1.46e-06
2018,Noviembre,Honduras,Laminados,9.89132846
2018,Noviembre,México,Largos,126.12019056669999
2018,Noviembre,México,Planos,106.2766283009
2018,Noviembre,México,Tubos Sin Costura,60.59571670770001
2018,Noviembre,México,Laminados,292.9925355753
2018,Noviembre,Panamá,Largos,0.026878970000000002
2018,Noviembre,Panamá,Planos,0.05063743
2018,Noviembre,Panamá,Tubos Sin Costura,0.0
2018,Noviembre,Panamá,Laminados,0.0775164
2018,Noviembre,Paraguay,Largos,0.0
2018,Noviembre,Paraguay,Planos,0.00028599999999999996
2018,Noviembre,Paraguay,Tubos Sin Costura,0.03091
2018,Noviembre,Paraguay,Laminados,0.031196
2018,Noviembre,Perú,Largos,16.27040528
2018,Noviembre,Perú,Planos,0.6308892499999998
2018,Noviembre,Perú,Tubos Sin Costura,0.19328836000000002
2018,Noviembre,Perú,Laminados,17.094582889999998
2018,Noviembre,Uruguay,Largos,0.541165
2018,Noviembre,Uruguay,Planos,0.003046
2018,Noviembre,Uruguay,Tubos Sin Costura,0.0
2018,Noviembre,Uruguay,Laminados,0.544211
2018,Noviembre,Venezuela,Largos,0.0
2018,Noviembre,Venezuela,Planos,0.0
2018,Noviembre,Venezuela,Tubos Sin Costura,0.0
2018,Noviembre,Venezuela,Laminados,0.0
2018,Diciembre,Argentina,Largos,21.966
2018,Diciembre,Argentina,Planos,31.638
2018,Diciembre,Argentina,Tubos Sin Costura,8.393
2018,Diciembre,Argentina,Laminados,61.997
2018,Diciembre,Bolivia,Largos,0.0
2018,Diciembre,Bolivia,Planos,0.0
2018,Diciembre,Bolivia,Tubos Sin Costura,1e-06
2018,Diciembre,Bolivia,Laminados,1e-06
2018,Diciembre,Brasil,Largos,154.577
2018,Diciembre,Brasil,Planos,247.978
2018,Diciembre,Brasil,Tubos Sin Costura,0.0
2018,Diciembre,Brasil,Laminados,402.555
2018,Diciembre,Chile,Largos,10.34064032
2018,Diciembre,Chile,Planos,3.55348709
2018,Diciembre,Chile,Tubos Sin Costura,0.1762975
2018,Diciembre,Chile,Laminados,14.07042491
2018,Diciembre,Colombia,Largos,0.050591760000000006
2018,Diciembre,Colombia,Planos,0.8654984499999998
2018,Diciembre,Colombia,Tubos Sin Costura,1.54891861
2018,Diciembre,Colombia,Laminados,2.46500882
2018,Diciembre,Costa Rica,Largos,6.929055
2018,Diciembre,Costa Rica,Planos,2.269861
2018,Diciembre,Costa Rica,Tubos Sin Costura,0.016557
2018,Diciembre,Costa Rica,Laminados,9.215473000000001
2018,Diciembre,Ecuador,Largos,1.7231442100000005
2018,Diciembre,Ecuador,Planos,0.067808
2018,Diciembre,Ecuador,Tubos Sin Costura,0.05469205
2018,Diciembre,Ecuador,Laminados,1.8456442600000007
2018,Diciembre,El Salvador,Largos,4.020430220000001
2018,Diciembre,El Salvador,Planos,4.0994122200000005
2018,Diciembre,El Salvador,Tubos Sin Costura,0.017001830000000002
2018,Diciembre,El Salvador,Laminados,8.136844270000001
2018,Diciembre,Guatemala,Largos,10.63136
2018,Diciembre,Guatemala,Planos,2.373044
2018,Diciembre,Guatemala,Tubos Sin Costura,0.130364
2018,Diciembre,Guatemala,Laminados,13.134768000000001
2018,Diciembre,Honduras,Largos,4.482751460000001
2018,Diciembre,Honduras,Planos,2.28317754
2018,Diciembre,Honduras,Tubos Sin Costura,0.0
2018,Diciembre,Honduras,Laminados,6.765929000000002
2018,Diciembre,México,Largos,110.01419398540001
2018,Diciembre,México,Planos,150.04131492349998
2018,Diciembre,México,Tubos Sin Costura,67.46419046259997
2018,Diciembre,México,Laminados,327.51969937149994
2018,Diciembre,Panamá,Largos,0.44352076
2018,Diciembre,Panamá,Planos,0.05557339
2018,Diciembre,Panamá,Tubos Sin Costura,3e-06
2018,Diciembre,Panamá,Laminados,0.49909715
2018,Diciembre,Paraguay,Largos,0.035783
2018,Diciembre,Paraguay,Planos,0.032274000000000004
2018,Diciembre,Paraguay,Tubos Sin Costura,0.014474
2018,Diciembre,Paraguay,Laminados,0.08253100000000001
2018,Diciembre,Perú,Largos,16.333104149999997
2018,Diciembre,Perú,Planos,0.8540032499999989
2018,Diciembre,Perú,Tubos Sin Costura,0.01460435
2018,Diciembre,Perú,Laminados,17.201711749999994
2018,Diciembre,Uruguay,Largos,0.002575
2018,Diciembre,Uruguay,Planos,0.053284
2018,Diciembre,Uruguay,Tubos Sin Costura,0.0
2018,Diciembre,Uruguay,Laminados,0.055859
2018,Diciembre,Venezuela,Largos,0.0
2018,Diciembre,Venezuela,Planos,0.0
2018,Diciembre,Venezuela,Tubos Sin Costura,0.0
