Año,Mes,País,Producto,Consumo
2018,Febrero,Uruguay,Largos,7.90446161
2018,Febrero,Uruguay,Planos,6.478513850000001
2018,Febrero,Uruguay,Tubos Sin Costura,0.13889023999999997
2018,Febrero,Uruguay,Laminados,14.521865700000001
2018,Febrero,Venezuela,Largos,15.058042
2018,Febrero,Venezuela,Planos,0.937531
2018,Febrero,Venezuela,Tubos Sin Costura,7.332942
2018,Febrero,Venezuela,Laminados,23.328515
2018,Marzo,Argentina,Largos,201.75291666666664
2018,Marzo,Argentina,Planos,211.74491666666663
2018,Marzo,Argentina,Tubos Sin Costura,33.660000000000004
2018,Marzo,Argentina,Laminados,447.15783333333326
2018,Marzo,Bolivia,Largos,30.391078509999993
2018,Marzo,Bolivia,Planos,13.064479750000002
2018,Marzo,Bolivia,Tubos Sin Costura,0.8021189899999993
2018,Marzo,Bolivia,Laminados,44.25767724999999
2018,Marzo,Brasil,Largos,720.0
2018,Marzo,Brasil,Planos,1128.0
2018,Marzo,Brasil,Tubos Sin Costura,0.0
2018,Marzo,Brasil,Laminados,1848.0
2018,Marzo,Chile,Largos,131.59537777875005
2018,Marzo,Chile,Planos,100.9651222287501
2018,Marzo,Chile,Tubos Sin Costura,2.0382768700000007
2018,Marzo,Chile,Laminados,234.59877687750014
2018,Marzo,Colombia,Largos,138.29678559808332
2018,Marzo,Colombia,Planos,104.613625838083
2018,Marzo,Colombia,Tubos Sin Costura,16.437011699999985
2018,Marzo,Colombia,Laminados,259.3474231361663
2018,Marzo,Costa Rica,Largos,33.072905
2018,Marzo,Costa Rica,Planos,14.982533
2018,Marzo,Costa Rica,Tubos Sin Costura,0.110625
2018,Marzo,Costa Rica,Laminados,48.166062999999994
2018,Marzo,Ecuador,Largos,69.22878673
2018,Marzo,Ecuador,Planos,68.23469449000005
2018,Marzo,Ecuador,Tubos Sin Costura,8.100545790000007
2018,Marzo,Ecuador,Laminados,145.56402701000007
2018,Marzo,El Salvador,Largos,14.214258619999999
2018,Marzo,El Salvador,Planos,12.107967810000002
2018,Marzo,El Salvador,Tubos Sin Costura,0.15180346000000003
2018,Marzo,El Salvador,Laminados,26.47402989
2018,Marzo,Guatemala,Largos,27.356000999999996
2018,Marzo,Guatemala,Planos,38.331761
2018,Marzo,Guatemala,Tubos Sin Costura,0.218195
2018,Marzo,Guatemala,Laminados,65.90595699999999
2018,Marzo,Honduras,Largos,9.468953239999998
2018,Marzo,Honduras,Planos,23.070746299999996
2018,Marzo,Honduras,Tubos Sin Costura,0.47365959999999996
2018,Marzo,Honduras,Laminados,33.01335913999999
2018,Marzo,México,Largos,740.9472264552269
2018,Marzo,México,Planos,1432.0767084073366
2018,Marzo,México,Tubos Sin Costura,28.4047796232
2018,Marzo,México,Laminados,2201.4287144857635
2018,Marzo,Panamá,Largos,26.783762100000008
2018,Marzo,Panamá,Planos,8.747758350000002
2018,Marzo,Panamá,Tubos Sin Costura,-0.010866549999999996
2018,Marzo,Panamá,Laminados,35.520653900000006
2018,Marzo,Paraguay,Largos,11.0857081
2018,Marzo,Paraguay,Planos,21.686826049999997
2018,Marzo,Paraguay,Tubos Sin Costura,0.38357681
2018,Marzo,Paraguay,Laminados,33.15611096
2018,Marzo,Perú,Largos,166.864377533
2018,Marzo,Perú,Planos,58.83853331000001
2018,Marzo,Perú,Tubos Sin Costura,7.08323780999998
2018,Marzo,Perú,Laminados,232.786148653
2018,Marzo,República Dominicana,Largos,39.96
2018,Marzo,República Dominicana,Planos,4.662000000000001
2018,Marzo,República Dominicana,Tubos Sin Costura,0.0
2018,Marzo,República Dominicana,Laminados,44.622
2018,Marzo,Uruguay,Largos,18.454048390000004
2018,Marzo,Uruguay,Planos,5.3331580999999995
2018,Marzo,Uruguay,Tubos Sin Costura,0.04239591
2018,Marzo,Uruguay,Laminados,23.829602400000002
2018,Marzo,Venezuela,Largos,22.288944
2018,Marzo,Venezuela,Planos,0.467958
2018,Marzo,Venezuela,Tubos Sin Costura,1.954546
2018,Marzo,Venezuela,Laminados,24.711448
2018,Abril,Argentina,Largos,200.8849166666666
2018,Abril,Argentina,Planos,235.98191666666665
2018,Abril,Argentina,Tubos Sin Costura,36.012
2018,Abril,Argentina,Laminados,472.87883333333326
2018,Abril,Bolivia,Largos,34.44758745
2018,Abril,Bolivia,Planos,11.276849899999998
2018,Abril,Bolivia,Tubos Sin Costura,0.20743880999999997
2018,Abril,Bolivia,Laminados,45.93187616
2018,Abril,Brasil,Largos,691.0
2018,Abril,Brasil,Planos,1054.0
2018,Abril,Brasil,Tubos Sin Costura,0.0
2018,Abril,Brasil,Laminados,1745.0
2018,Abril,Chile,Largos,101.24635273875008
2018,Abril,Chile,Planos,122.83532550875006
2018,Abril,Chile,Tubos Sin Costura,0.9429339399999996
2018,Abril,Chile,Laminados,225.0246121875001
2018,Abril,Colombia,Largos,181.4629738380834
2018,Abril,Colombia,Planos,83.5682134380833
2018,Abril,Colombia,Tubos Sin Costura,13.504094939999993
2018,Abril,Colombia,Laminados,278.5352822161667
2018,Abril,Costa Rica,Largos,46.211398
2018,Abril,Costa Rica,Planos,30.455393
2018,Abril,Costa Rica,Tubos Sin Costura,-2.1928900000000002
2018,Abril,Costa Rica,Laminados,74.473901
2018,Abril,Ecuador,Largos,74.03938553
2018,Abril,Ecuador,Planos,103.16476522000006
2018,Abril,Ecuador,Tubos Sin Costura,11.873830610000006
2018,Abril,Ecuador,Laminados,189.07798136000005
2018,Abril,El Salvador,Largos,11.283265630000008
2018,Abril,El Salvador,Planos,27.40038697
2018,Abril,El Salvador,Tubos Sin Costura,-0.01148064
2018,Abril,El Salvador,Laminados,38.67217196000001
2018,Abril,Guatemala,Largos,43.838194
2018,Abril,Guatemala,Planos,21.562363
2018,Abril,Guatemala,Tubos Sin Costura,1.05827
2018,Abril,Guatemala,Laminados,66.458827
2018,Abril,Honduras,Largos,5.354988020000002
2018,Abril,Honduras,Planos,8.365069190000003
2018,Abril,Honduras,Tubos Sin Costura,0.10509872
2018,Abril,Honduras,Laminados,13.825155930000006
2018,Abril,México,Largos,762.547614720877
2018,Abril,México,Planos,1404.0927408091864
2018,Abril,México,Tubos Sin Costura,33.689989389100035
2018,Abril,México,Laminados,2200.3303449191635
2018,Abril,Panamá,Largos,23.92364488999999
2018,Abril,Panamá,Planos,4.56215571
2018,Abril,Panamá,Tubos Sin Costura,0.07845342
2018,Abril,Panamá,Laminados,28.56425401999999
2018,Abril,Paraguay,Largos,19.1130761
2018,Abril,Paraguay,Planos,38.66250121
2018,Abril,Paraguay,Tubos Sin Costura,0.12315247000000001
2018,Abril,Paraguay,Laminados,57.898729780000004
2018,Abril,Perú,Largos,177.51956224799997
2018,Abril,Perú,Planos,69.36501986799995
2018,Abril,Perú,Tubos Sin Costura,2.1903129100000047
2018,Abril,Perú,Laminados,249.07489502599995
2018,Abril,República Dominicana,Largos,37.185
2018,Abril,República Dominicana,Planos,5.550000000000001
2018,Abril,República Dominicana,Tubos Sin Costura,0.0
2018,Abril,República Dominicana,Laminados,42.735
2018,Abril,Uruguay,Largos,8.208636460000001
2018,Abril,Uruguay,Planos,7.2150622199999965
2018,Abril,Uruguay,Tubos Sin Costura,0.21601061000000002
2018,Abril,Uruguay,Laminados,15.639709289999997
2018,Abril,Venezuela,Largos,18.003925000000002
2018,Abril,Venezuela,Planos,1.3020260000000001
2018,Abril,Venezuela,Tubos Sin Costura,1.967401
2018,Abril,Venezuela,Laminados,21.273352000000003
2018,Mayo,Argentina,Largos,174.02891666666662
2018,Mayo,Argentina,Planos,255.94991666666664
2018,Mayo,Argentina,Tubos Sin Costura,29.098999999999997
2018,Mayo,Argentina,Laminados,459.0778333333332
2018,Mayo,Bolivia,Largos,34.69180576000001
2018,Mayo,Bolivia,Planos,15.713462960000003
2018,Mayo,Bolivia,Tubos Sin Costura,1.43471173
2018,Mayo,Bolivia,Laminados,51.83998045000001
2018,Mayo,Brasil,Largos,606.0
2018,Mayo,Brasil,Planos,789.0
2018,Mayo,Brasil,Tubos Sin Costura,0.0
2018,Mayo,Brasil,Laminados,1395.0
2018,Mayo,Chile,Largos,112.24343890875016
2018,Mayo,Chile,Planos,124.14325178875009
2018,Mayo,Chile,Tubos Sin Costura,1.9970158399999998
2018,Mayo,Chile,Laminados,238.38370653750025
2018,Mayo,Colombia,Largos,213.0327724280833
2018,Mayo,Colombia,Planos,119.849034948083
2018,Mayo,Colombia,Tubos Sin Costura,12.372
2018,Mayo,Colombia,Laminados,345.2538073761663
2018,Mayo,Costa Rica,Largos,57.56699400000001
2018,Mayo,Costa Rica,Planos,25.841456
2018,Mayo,Costa Rica,Tubos Sin Costura,-2.8681520000000003
2018,Mayo,Costa Rica,Laminados,80.54029800000002
2018,Mayo,Ecuador,Largos,76.75604068000001
2018,Mayo,Ecuador,Planos,75.67268992999998
2018,Mayo,Ecuador,Tubos Sin Costura,15.140181230000001
2018,Mayo,Ecuador,Laminados,167.56891184
2018,Mayo,El Salvador,Largos,14.224344230000003
2018,Mayo,El Salvador,Planos,11.544463950000006
2018,Mayo,El Salvador,Tubos Sin Costura,0.10849975
2018,Mayo,El Salvador,Laminados,25.877307930000008
2018,Mayo,Guatemala,Largos,35.137276
2018,Mayo,Guatemala,Planos,42.870945999999996
2018,Mayo,Guatemala,Tubos Sin Costura,0.024473999999999996
2018,Mayo,Guatemala,Laminados,78.03269599999999
2018,Mayo,Honduras,Largos,7.9508230599999985
2018,Mayo,Honduras,Planos,11.285899209999997
2018,Mayo,Honduras,Tubos Sin Costura,0.03966428999999999
2018,Mayo,Honduras,Laminados,19.276386559999995
2018,Mayo,México,Largos,790.2555295547259
2018,Mayo,México,Planos,1389.7064116971362
2018,Mayo,México,Tubos Sin Costura,-1.6212770056000068
2018,Mayo,México,Laminados,2178.3406642462623
2018,Mayo,Panamá,Largos,35.82460748999999
2018,Mayo,Panamá,Planos,17.999505259999996
2018,Mayo,Panamá,Tubos Sin Costura,0.21494373000000003
2018,Mayo,Panamá,Laminados,54.039056479999985
2018,Mayo,Paraguay,Largos,12.45849174
2018,Mayo,Paraguay,Planos,31.04076793
2018,Mayo,Paraguay,Tubos Sin Costura,0.7398972800000001
2018,Mayo,Paraguay,Laminados,44.23915695
2018,Mayo,Perú,Largos,172.419488798
2018,Mayo,Perú,Planos,67.197844852
2018,Mayo,Perú,Tubos Sin Costura,6.482991730000003
2018,Mayo,Perú,Laminados,246.10032538000002
2018,Mayo,República Dominicana,Largos,35.52
2018,Mayo,República Dominicana,Planos,5.550000000000001
2018,Mayo,República Dominicana,Tubos Sin Costura,0.0
2018,Mayo,República Dominicana,Laminados,41.07000000000001
2018,Mayo,Uruguay,Largos,8.281432200000001
2018,Mayo,Uruguay,Planos,8.43729484
2018,Mayo,Uruguay,Tubos Sin Costura,0.08692753999999994
2018,Mayo,Uruguay,Laminados,16.805654580000002
2018,Mayo,Venezuela,Largos,12.028962
2018,Mayo,Venezuela,Planos,0.103295
2018,Mayo,Venezuela,Tubos Sin Costura,3.035168
2018,Mayo,Venezuela,Laminados,15.167425
2018,Junio,Argentina,Largos,151.04691666666665
2018,Junio,Argentina,Planos,187.99891666666662
2018,Junio,Argentina,Tubos Sin Costura,10.635000000000005
2018,Junio,Argentina,Laminados,349.6808333333332
2018,Junio,Bolivia,Largos,34.179364060000005
2018,Junio,Bolivia,Planos,22.328358199999997
2018,Junio,Bolivia,Tubos Sin Costura,0.30820926
2018,Junio,Bolivia,Laminados,56.81593152
2018,Junio,Brasil,Largos,804.0
2018,Junio,Brasil,Planos,1243.0
2018,Junio,Brasil,Tubos Sin Costura,0.0
2018,Junio,Brasil,Laminados,2047.0
2018,Junio,Chile,Largos,111.65558213875026
2018,Junio,Chile,Planos,123.28244285875004
2018,Junio,Chile,Tubos Sin Costura,3.811143989999998
2018,Junio,Chile,Laminados,238.7491689875003
2018,Junio,Colombia,Largos,194.562338148083
2018,Junio,Colombia,Planos,94.5409160280834
2018,Junio,Colombia,Tubos Sin Costura,11.179695249999998
2018,Junio,Colombia,Laminados,300.2829494261664
2018,Junio,Costa Rica,Largos,32.691241000000005
2018,Junio,Costa Rica,Planos,4.741641
2018,Junio,Costa Rica,Tubos Sin Costura,-3.1842699999999997
2018,Junio,Costa Rica,Laminados,34.24861200000001
2018,Junio,Ecuador,Largos,65.09717784000001
2018,Junio,Ecuador,Planos,56.57847765000001
2018,Junio,Ecuador,Tubos Sin Costura,6.572713850000003
2018,Junio,Ecuador,Laminados,128.24836934000004
2018,Junio,El Salvador,Largos,21.794328900000004
2018,Junio,El Salvador,Planos,13.125667559999997
2018,Junio,El Salvador,Tubos Sin Costura,0.09806448999999998
2018,Junio,El Salvador,Laminados,35.01806095
2018,Junio,Guatemala,Largos,35.36019
2018,Junio,Guatemala,Planos,34.496173
2018,Junio,Guatemala,Tubos Sin Costura,0.37197499999999994
2018,Junio,Guatemala,Laminados,70.22833800000001
2018,Junio,Honduras,Largos,11.1116629
2018,Junio,Honduras,Planos,37.41505699
2018,Junio,Honduras,Tubos Sin Costura,0.11829919999999998
2018,Junio,Honduras,Laminados,48.64501909
2018,Junio,México,Largos,809.2494603419261
2018,Junio,México,Planos,1354.9967937903364
2018,Junio,México,Tubos Sin Costura,38.644665640500016
2018,Junio,México,Laminados,2202.8909197727626
2018,Junio,Panamá,Largos,36.61475585999999
2018,Junio,Panamá,Planos,6.802857229999999
2018,Junio,Panamá,Tubos Sin Costura,0.19404992
2018,Junio,Panamá,Laminados,43.61166300999999
2018,Junio,Paraguay,Largos,13.375433290000002
2018,Junio,Paraguay,Planos,26.83298149
2018,Junio,Paraguay,Tubos Sin Costura,0.26133982
2018,Junio,Paraguay,Laminados,40.46975460000001
2018,Junio,Perú,Largos,200.06020673700039
2018,Junio,Perú,Planos,80.52451117400005
2018,Junio,Perú,Tubos Sin Costura,6.583468449999996
2018,Junio,Perú,Laminados,287.16818636100044
2018,Junio,República Dominicana,Largos,38.85
2018,Junio,República Dominicana,Planos,5.550000000000001
2018,Junio,República Dominicana,Tubos Sin Costura,0.0
2018,Junio,República Dominicana,Laminados,44.400000000000006
2018,Junio,Uruguay,Largos,8.30133952
2018,Junio,Uruguay,Planos,9.208352660000001
2018,Junio,Uruguay,Tubos Sin Costura,0.04075995
2018,Junio,Uruguay,Laminados,17.550452130000004
2018,Junio,Venezuela,Largos,10.193426
2018,Junio,Venezuela,Planos,1.6267359999999997
2018,Junio,Venezuela,Tubos Sin Costura,0.198744
2018,Junio,Venezuela,Laminados,12.018906
2018,Julio,Argentina,Largos,154.70591666666664
2018,Julio,Argentina,Planos,206.69491666666664
2018,Julio,Argentina,Tubos Sin Costura,29.039
2018,Julio,Argentina,Laminados,390.43983333333324
2018,Julio,Bolivia,Largos,39.62549318000001
2018,Julio,Bolivia,Planos,13.648198630000001
2018,Julio,Bolivia,Tubos Sin Costura,0.46378034999999995
2018,Julio,Bolivia,Laminados,53.73747216000001
2018,Julio,Brasil,Largos,761.0
2018,Julio,Brasil,Planos,1130.0
2018,Julio,Brasil,Tubos Sin Costura,0.0
2018,Julio,Brasil,Laminados,1891.0
2018,Julio,Chile,Largos,85.84269479874942
2018,Julio,Chile,Planos,35.67985777875007
2018,Julio,Chile,Tubos Sin Costura,0.9273534000000004
2018,Julio,Chile,Laminados,122.44990597749948
2018,Julio,Colombia,Largos,196.17619827808332
2018,Julio,Colombia,Planos,95.3822779580833
2018,Julio,Colombia,Tubos Sin Costura,18.988862940000008
2018,Julio,Colombia,Laminados,310.5473391761666
2018,Julio,Costa Rica,Largos,39.272296
2018,Julio,Costa Rica,Planos,17.028743000000002
2018,Julio,Costa Rica,Tubos Sin Costura,0.07568899999999999
2018,Julio,Costa Rica,Laminados,56.376728
2018,Julio,Ecuador,Largos,78.29691659999999
2018,Julio,Ecuador,Planos,65.79249332000002
2018,Julio,Ecuador,Tubos Sin Costura,12.151088029999991
2018,Julio,Ecuador,Laminados,156.24049795
2018,Julio,El Salvador,Largos,14.896737609999999
2018,Julio,El Salvador,Planos,12.568899959999998
2018,Julio,El Salvador,Tubos Sin Costura,0.17484345
2018,Julio,El Salvador,Laminados,27.64048102
2018,Julio,Guatemala,Largos,43.387962
2018,Julio,Guatemala,Planos,26.068379000000004
2018,Julio,Guatemala,Tubos Sin Costura,1.046006
2018,Julio,Guatemala,Laminados,70.50234700000001
2018,Julio,Honduras,Largos,4.043081500000004
2018,Julio,Honduras,Planos,17.954047739999986
2018,Julio,Honduras,Tubos Sin Costura,0.05849329
2018,Julio,Honduras,Laminados,22.05562252999999
2018,Julio,México,Largos,826.2741836613261
2018,Julio,México,Planos,1312.6434733732365
2018,Julio,México,Tubos Sin Costura,15.347390704300025
2018,Julio,México,Laminados,2154.2650477388624
2018,Julio,Panamá,Largos,34.47097738000001
2018,Julio,Panamá,Planos,4.018226380000001
2018,Julio,Panamá,Tubos Sin Costura,0.5905211499999999
2018,Julio,Panamá,Laminados,39.07972491000001
2018,Julio,Paraguay,Largos,13.673811229999998
2018,Julio,Paraguay,Planos,19.0612913
2018,Julio,Paraguay,Tubos Sin Costura,0.03722020000000001
2018,Julio,Paraguay,Laminados,32.77232273
2018,Julio,Perú,Largos,189.96971471999998
2018,Julio,Perú,Planos,64.05240696000003
2018,Julio,Perú,Tubos Sin Costura,7.13918975
2018,Julio,Perú,Laminados,261.16131143
2018,Julio,República Dominicana,Largos,42.18000000000001
2018,Julio,República Dominicana,Planos,5.772000000000001
2018,Julio,República Dominicana,Tubos Sin Costura,0.0
2018,Julio,República Dominicana,Laminados,47.952000000000005
2018,Julio,Uruguay,Largos,10.171881
2018,Julio,Uruguay,Planos,8.337863
2018,Julio,Uruguay,Tubos Sin Costura,0.209669
2018,Julio,Uruguay,Laminados,18.719413000000003
2018,Julio,Venezuela,Largos,6.029737
2018,Julio,Venezuela,Planos,2.1631139999999998
2018,Julio,Venezuela,Tubos Sin Costura,2.021524
2018,Julio,Venezuela,Laminados,10.214374999999999
2018,Agosto,Argentina,Largos,172.01291666666663
2018,Agosto,Argentina,Planos,231.0979166666666
2018,Agosto,Argentina,Tubos Sin Costura,36.86899999999999
2018,Agosto,Argentina,Laminados,439.9798333333332
2018,Agosto,Bolivia,Largos,42.794912
2018,Agosto,Bolivia,Planos,23.879858
2018,Agosto,Bolivia,Tubos Sin Costura,0.746005
2018,Agosto,Bolivia,Laminados,67.42077499999999
2018,Agosto,Brasil,Largos,794.0
2018,Agosto,Brasil,Planos,1158.0
2018,Agosto,Brasil,Tubos Sin Costura,0.0
2018,Agosto,Brasil,Laminados,1952.0
2018,Agosto,Chile,Largos,151.39362010875013
2018,Agosto,Chile,Planos,161.98082014875004
2018,Agosto,Chile,Tubos Sin Costura,3.0913921699999993
2018,Agosto,Chile,Laminados,316.4658324275002
2018,Agosto,Colombia,Largos,187.48563349808327
2018,Agosto,Colombia,Planos,104.991554458083
2018,Agosto,Colombia,Tubos Sin Costura,4.520873110000005
2018,Agosto,Colombia,Laminados,296.9980610661663
2018,Agosto,Costa Rica,Largos,55.490418000000005
2018,Agosto,Costa Rica,Planos,13.837589000000001
2018,Agosto,Costa Rica,Tubos Sin Costura,0.03288
2018,Agosto,Costa Rica,Laminados,69.36088700000002
2018,Agosto,Ecuador,Largos,75.9772461
2018,Agosto,Ecuador,Planos,77.52674747999993
2018,Agosto,Ecuador,Tubos Sin Costura,8.045938069999995
2018,Agosto,Ecuador,Laminados,161.54993164999993
2018,Agosto,El Salvador,Largos,9.129009660000001
2018,Agosto,El Salvador,Planos,34.921605369999995
2018,Agosto,El Salvador,Tubos Sin Costura,0.06756791999999999
2018,Agosto,El Salvador,Laminados,44.11818295
2018,Agosto,Guatemala,Largos,36.471381
2018,Agosto,Guatemala,Planos,16.703062
2018,Agosto,Guatemala,Tubos Sin Costura,0.203944
2018,Agosto,Guatemala,Laminados,53.378387
2018,Agosto,Honduras,Largos,5.214982069999999
2018,Agosto,Honduras,Planos,3.6384465199999987
2018,Agosto,Honduras,Tubos Sin Costura,0.18538260000000004
2018,Agosto,Honduras,Laminados,9.038811189999997
2018,Agosto,México,Largos,789.3222050217371
2018,Agosto,México,Planos,1313.0562002931765
2018,Agosto,México,Tubos Sin Costura,23.08614262412
2018,Agosto,México,Laminados,2125.4645479390338
2018,Agosto,Panamá,Largos,9.334284009999996
2018,Agosto,Panamá,Planos,13.342478069999999
2018,Agosto,Panamá,Tubos Sin Costura,0.14172115999999996
2018,Agosto,Panamá,Laminados,22.818483239999996
2018,Agosto,Paraguay,Largos,16.78532164
2018,Agosto,Paraguay,Planos,21.502340829999998
2018,Agosto,Paraguay,Tubos Sin Costura,0.1298495
2018,Agosto,Paraguay,Laminados,38.41751197
2018,Agosto,Perú,Largos,168.43883017000007
2018,Agosto,Perú,Planos,110.04128864
2018,Agosto,Perú,Tubos Sin Costura,3.2443386300000094
2018,Agosto,Perú,Laminados,281.7244574400001
2018,Agosto,República Dominicana,Largos,41.07
2018,Agosto,República Dominicana,Planos,5.550000000000001
2018,Agosto,República Dominicana,Tubos Sin Costura,0.0
2018,Agosto,República Dominicana,Laminados,46.620000000000005
2018,Agosto,Uruguay,Largos,12.714925000000001
2018,Agosto,Uruguay,Planos,8.571572
2018,Agosto,Uruguay,Tubos Sin Costura,0.125637
2018,Agosto,Uruguay,Laminados,21.412134000000002
2018,Agosto,Venezuela,Largos,10.152031000000001
2018,Agosto,Venezuela,Planos,0.023174
2018,Agosto,Venezuela,Tubos Sin Costura,1.656332
2018,Agosto,Venezuela,Laminados,11.831537
2018,Septiembre,Argentina,Largos,145.70891666666665
2018,Septiembre,Argentina,Planos,227.44291666666663
2018,Septiembre,Argentina,Tubos Sin Costura,10.018
2018,Septiembre,Argentina,Laminados,383.16983333333326
2018,Septiembre,Bolivia,Largos,36.969754
2018,Septiembre,Bolivia,Planos,13.951578000000001
2018,Septiembre,Bolivia,Tubos Sin Costura,0.406788
2018,Septiembre,Bolivia,Laminados,51.328120000000006
2018,Septiembre,Brasil,Largos,787.0
2018,Septiembre,Brasil,Planos,1112.0
2018,Septiembre,Brasil,Tubos Sin Costura,0.0
2018,Septiembre,Brasil,Laminados,1899.0
2018,Septiembre,Chile,Largos,112.5637768487483
2018,Septiembre,Chile,Planos,86.91927638875005
2018,Septiembre,Chile,Tubos Sin Costura,1.78672933
2018,Septiembre,Chile,Laminados,201.26978256749834
2018,Septiembre,Colombia,Largos,175.38216189808333
2018,Septiembre,Colombia,Planos,78.8806687380833
2018,Septiembre,Colombia,Tubos Sin Costura,21.06841076
2018,Septiembre,Colombia,Laminados,275.3312413961666
2018,Septiembre,Costa Rica,Largos,40.20589400000001
2018,Septiembre,Costa Rica,Planos,21.447567
2018,Septiembre,Costa Rica,Tubos Sin Costura,0.117066
2018,Septiembre,Costa Rica,Laminados,61.77052700000001
2018,Septiembre,Ecuador,Largos,70.83924153000001
2018,Septiembre,Ecuador,Planos,41.41612995000002
2018,Septiembre,Ecuador,Tubos Sin Costura,10.128287040000009
2018,Septiembre,Ecuador,Laminados,122.38365852000004
2018,Septiembre,El Salvador,Largos,25.325876040000004
2018,Septiembre,El Salvador,Planos,6.4713178000000005
2018,Septiembre,El Salvador,Tubos Sin Costura,0.14033566
2018,Septiembre,El Salvador,Laminados,31.937529500000007
2018,Septiembre,Guatemala,Largos,48.530771
2018,Septiembre,Guatemala,Planos,52.322425
2018,Septiembre,Guatemala,Tubos Sin Costura,-0.084196
2018,Septiembre,Guatemala,Laminados,100.76899999999999
2018,Septiembre,Honduras,Largos,14.918825990000004
2018,Septiembre,Honduras,Planos,41.57359314000003
2018,Septiembre,Honduras,Tubos Sin Costura,0.28306797000000006
2018,Septiembre,Honduras,Laminados,56.77548710000003
2018,Septiembre,México,Largos,689.3425437905269
2018,Septiembre,México,Planos,1217.9720905227364
2018,Septiembre,México,Tubos Sin Costura,19.91592571129999
2018,Septiembre,México,Laminados,1927.2305600245631
2018,Septiembre,Panamá,Largos,17.18508198
2018,Septiembre,Panamá,Planos,1.2000465800000006
2018,Septiembre,Panamá,Tubos Sin Costura,0.3279763600000002
2018,Septiembre,Panamá,Laminados,18.713104920000003
2018,Septiembre,Paraguay,Largos,16.479593
2018,Septiembre,Paraguay,Planos,15.329115
2018,Septiembre,Paraguay,Tubos Sin Costura,0.28894
2018,Septiembre,Paraguay,Laminados,32.097648
2018,Septiembre,Perú,Largos,161.70957934999998
2018,Septiembre,Perú,Planos,57.22376414000001
2018,Septiembre,Perú,Tubos Sin Costura,2.698381119999997
2018,Septiembre,Perú,Laminados,221.63172461
2018,Septiembre,República Dominicana,Largos,38.85
2018,Septiembre,República Dominicana,Planos,4.44
2018,Septiembre,República Dominicana,Tubos Sin Costura,0.0
2018,Septiembre,República Dominicana,Laminados,43.29
2018,Septiembre,Uruguay,Largos,9.33145
2018,Septiembre,Uruguay,Planos,7.483822
2018,Septiembre,Uruguay,Tubos Sin Costura,0.10745299999999999
2018,Septiembre,Uruguay,Laminados,16.922725
2018,Septiembre,Venezuela,Largos,10.46778
2018,Septiembre,Venezuela,Planos,0.486617
2018,Septiembre,Venezuela,Tubos Sin Costura,2.058556
2018,Septiembre,Venezuela,Laminados,13.012953
2018,Octubre,Argentina,Largos,136.17291666666665
2018,Octubre,Argentina,Planos,211.67891666666665
2018,Octubre,Argentina,Tubos Sin Costura,15.288000000000004
2018,Octubre,Argentina,Laminados,363.1398333333333
2018,Octubre,Bolivia,Largos,47.921594
2018,Octubre,Bolivia,Planos,21.494506
2018,Octubre,Bolivia,Tubos Sin Costura,0.559873
2018,Octubre,Bolivia,Laminados,69.975973
2018,Octubre,Brasil,Largos,705.0
2018,Octubre,Brasil,Planos,1069.0
2018,Octubre,Brasil,Tubos Sin Costura,0.0
2018,Octubre,Brasil,Laminados,1774.0
2018,Octubre,Chile,Largos,121.4509301487501
2018,Octubre,Chile,Planos,121.93060117875004
2018,Octubre,Chile,Tubos Sin Costura,2.281362310000001
2018,Octubre,Chile,Laminados,245.66289363750013
2018,Octubre,Colombia,Largos,169.4343309180833
2018,Octubre,Colombia,Planos,107.535889378083
2018,Octubre,Colombia,Tubos Sin Costura,22.13279978000001
2018,Octubre,Colombia,Laminados,299.10302007616633
2018,Octubre,Costa Rica,Largos,31.206865
2018,Octubre,Costa Rica,Planos,29.870089000000004
2018,Octubre,Costa Rica,Tubos Sin Costura,0.10388199999999999
2018,Octubre,Costa Rica,Laminados,61.180836
2018,Octubre,Ecuador,Largos,79.96534665
2018,Octubre,Ecuador,Planos,57.817521079999985
2018,Octubre,Ecuador,Tubos Sin Costura,9.139006709999995
2018,Octubre,Ecuador,Laminados,146.92187443999998
2018,Octubre,El Salvador,Largos,13.386678789999998
2018,Octubre,El Salvador,Planos,8.82936672
2018,Octubre,El Salvador,Tubos Sin Costura,0.055342890000000006
2018,Octubre,El Salvador,Laminados,22.271388399999996
2018,Octubre,Guatemala,Largos,47.983363000000004
2018,Octubre,Guatemala,Planos,30.105089
2018,Octubre,Guatemala,Tubos Sin Costura,0.212574
2018,Octubre,Guatemala,Laminados,78.30102600000001
2018,Octubre,Honduras,Largos,7.431729370000003
2018,Octubre,Honduras,Planos,15.29672981
2018,Octubre,Honduras,Tubos Sin Costura,0.12000284
2018,Octubre,Honduras,Laminados,22.848462020000003
2018,Octubre,México,Largos,774.916552849826
2018,Octubre,México,Planos,1371.3707365140363
2018,Octubre,México,Tubos Sin Costura,48.48816598990001
2018,Octubre,México,Laminados,2194.7754553537625
2018,Octubre,Panamá,Largos,14.542962829999999
2018,Octubre,Panamá,Planos,21.78049116
2018,Octubre,Panamá,Tubos Sin Costura,-0.06331006
2018,Octubre,Panamá,Laminados,36.26014393
2018,Octubre,Paraguay,Largos,15.370593
2018,Octubre,Paraguay,Planos,18.571526000000002
