Fecha,Alambre,Alambre y derivados,Alambrón,Arrabio,Barras,Caliente,Carbón Mineral,Chatarra,"Cintas, Tiras y Flejes",Coque,Derivados de alambre,Ferroaleaciones,Fierro Esponja,Frío,Granallas y Polvos,HIERRO DE PRIMERA FUSIÓN,"Lingotes, Palanquillas, etc.",Lámina con Recubrimiento,Material Relaminable,Mineral de Hierro,PLANOS,Perfiles Comerciales formados en Caliente,Perfiles Estructurales (Caliente y Frío),Perfiles Inoxidables y Aleados,Planchón,Planos con Otros Recubiertos y Trabajos,Planos de Acero Aleado,Planos de Acero Inoxidable,Planos de Acero al Silicio,Rieles,TUBOS CON Y SIN COSTURA,Tubos c/Costura > 406.4 mm,Tubos c/Costura ≤ 406.4 mm,Tubos con Costura,Tubos sin Costura,Varilla Corrugada
2019-08,154681.08782689998,150968.8086712,170106.42887727,403720.52775333,130848.891487467,73962.28485983299,1420252.2514459998,828606.756003064,2557.002112,243528.211987,-3712.2791557,21038.764367333333,463851.75,-7198.8270101,4931.6293852,867572.2777533301,188657.344118,406510.64284833666,2201.81435,430712.65066299995,1362847.6890279334,40704.241045967006,66763.457849733,5376.0944662,279843.3225449,2273.966906200001,144490.6982422,54155.2601516,32653.695093,4382.272613,77980.824138533,9230.822400167,37798.883761232995,47029.7061614,30951.117977133,259051.25948400004
2019-09,167138.4138431,163447.65453630002,172530.97172817,352909.98043732997,116180.78691298701,64710.96018973299,1310455.5290134,825523.9360030639,2434.360515,205539.17227,-3690.7593067999996,16196.45821033333,454414.294989,-5226.3895257,4747.839075700001,807324.27542633,155875.453395,391387.6838937367,2130.1206690000004,417875.03991999995,1267734.8537925333,42053.422060267,59484.57066403299,2439.9676377,234354.72805970002,801.1238501000007,119974.7610026,58747.795254000004,18538.645266,5746.561656,74777.329885833,9659.175461466999,34565.918951732994,44225.09441319999,30552.235472633,281130.979092
2019-10,172256.7082236,166551.8051483,192470.91533867002,362916.71212033,110052.69115448701,73528.397956833,1542838.880437,813165.6760030639,2298.795954,216282.91882,-5704.903075299999,23277.060527333335,466883.542,-9298.950159,5061.3842202000005,829800.2541203301,156336.0333498,415642.1060113367,3429.411495,565428.351376,1275671.642875333,35689.99122676701,64229.447797832996,2582.2884928,431619.36628139997,7099.686784399999,135679.2010308,48446.640819700006,30243.893378,4500.90199,90338.16263205299,14829.639405867,38022.00569563299,52851.64510149999,37486.517530553,267603.3050334
2019-11,164038.2785422,158988.7451372,183690.33695367,285484.52232433,97250.268007867,83120.941245133,1385612.4159686,827232.054003064,2521.7862345999997,160187.65793,-5049.533404999999,22921.468779333332,513115.2722,-5999.2697209,5217.0675128,798599.79452433,141037.191495,381473.5833871368,3483.755677,583054.1715299999,1168926.1564300333,37330.101657267005,77121.67152423301,3047.5449139,157528.83956649998,899.1750865999993,118586.9532578,32963.7865561,17677.621427,5667.2487266,72069.418028433,13617.914437167,31173.601554033005,44791.51599120001,27277.902037232998,295904.27786000003
2019-12,164362.54924750002,157741.0413386,188174.80025467,320405.09215032996,124846.82050896701,48868.852676532995,765301.5715069999,786913.994003064,1687.238221,153025.24261299998,-6621.507908899999,22297.34578633333,533127.299799,-5554.3008297999995,4397.176386300001,853532.39194933,120486.8690132,396435.31137173664,1946.9176770000001,349982.63429300004,1296509.3087876334,28858.914471167,43314.551846733,3835.9076889,161208.671078,7361.0769402999995,119098.4007381,54144.4594003,19719.694961,10630.563344999999,81656.094598733,12822.091632467,27063.947920233004,39886.03955270001,41770.055046033,274800.48172300006
2020-01,176564.23476236,172232.33403624,183950.97194733,254951.80856232997,137033.231147973,58636.357644467,396579.880848,889096.686458357,1863.33227225,141261.934802,-4331.9007261199995,21766.579294666666,529787.4671550001,-4102.22169253,4569.4212091,784739.27571733,131950.551661,409102.19802769,1145.698088,701711.05961,1313785.9094578698,40642.273114106996,54534.135951937016,2256.67895315,241693.2737688,9315.06138325,140430.22108944002,50285.67066234,27107.733905,3401.556447,54568.21814534001,11047.92763607,30686.389831790002,41734.317467860004,12833.900677480007,320846.59655733
2020-02,176978.3981451,170949.3715822,182440.46416812998,243913.51983732998,115958.004680933,78512.998862067,369463.187602,814109.326458357,1786.8334329,180003.019609,-6029.0265629,18384.275357666666,384123.14740300004,-5239.2490929000005,4190.3340707,628036.66724033,157245.9595104,367375.71292252996,2553.3705,804055.57298,1058627.4343093,40850.974522266995,73273.74976916701,970.9102313999999,226667.45692599998,-1947.2040435,92549.1677016,44808.378775,22393.647651,4636.2592494,52205.18822139999,11324.7923284,25464.209986899994,36789.00231529999,15416.1859061,291241.13383333
2020-03,201189.75528115997,193676.22956692,234593.33245711,239017.54832832998,145276.29871722302,87883.077596717,355173.672443,953027.926458357,1929.804798,177483.36515899998,-7513.52571424,19883.901103666667,477681.156955,-3694.83091574,4567.7436062,716698.70528333,148361.83801354998,394684.85897103,1635.3008,355182.608475,1245373.08680317,32036.850444666998,84188.246680977,889.0379536500001,307274.80303959997,3513.2297130900006,109679.10324569,56880.70771155,27699.717737000003,2933.7887909,98284.31855779001,5698.7022808,53166.08158256001,58864.783863360004,39419.53469443,335732.17768433
2020-04,168501.19686734,161784.4659228,222774.59235807,233698.07444832998,70616.531954163,82733.349101687,159154.54417797,771105.3364583569,2124.49437824,137004.75115999999,-6716.730944539999,19298.617145666667,417069.921455,-7480.1912215600005,3030.6217225,650767.9959033299,163174.023269,322564.90353126,2500.6925,563538.81714,1184626.31015267,38620.770232407,75253.15788012701,3389.43360746,259280.43135499998,7096.4080566600005,114987.56644590001,65643.56597872,21534.668801,1474.166201,47719.23821021,3638.6233126,37714.10389177,41352.72720437,6366.511005840002,286717.38230433
2020-05,150386.71882203998,141831.85582582,187419.44862932997,225582.42874832998,51950.448757193,72200.70405716701,37178.989716,620040.0564583356,-3330.4697890000007,112837.02352,-8554.862996220001,14504.649734666667,363525.03145500005,-6773.5947025000005,2044.2822009999998,589107.46020333,141132.0606618,280405.04993051,3405.81,314486.386236,1000944.8526787902,27480.356312947,65427.109354667,5812.51864036,171002.50001800002,12986.76332817,86704.05908653,37839.02911852,27005.209661999997,3769.91776,41877.01942596,7527.134655400001,27385.03639196,34912.171047359996,6964.848378600007,244078.50994132998
2020-06,156914.57358101,144145.31132955998,204639.33655993,243552.30565833,62543.599050573,79250.01683938701,432604.354158,617599.0764583356,-906.6092429999999,175457.282144,-12769.26225145,17939.48708966667,411141.761455,-9783.11493175,2697.005774,654694.06711333,128511.73063600001,298447.88243848004,2314.17,236742.70862,870787.0128831698,28574.116782016994,69466.90190763702,3321.53386779,136367.17008799998,5025.8197960299985,68777.16260785,27188.26174259,28418.408778999998,281.3476988,45103.59503476,9080.8184681,26235.721118499998,35316.539586599996,9787.055448160005,222426.66145733
2020-07,172122.39082675,162786.51221408998,204483.18104533,260572.07749832998,73171.68919819301,67145.77556450701,420155.509443,714477.156458357,2113.841739,102931.453231,-9335.878612659999,21230.15292766667,437740.041455,-11190.900184979999,3109.5295698,698312.11895333,95366.17005039999,331679.3351253699,2628.26,413347.89548300003,870091.07588566,30873.867257587,55954.87537952701,4166.56881206,174299.53997499996,67.30998288999945,69613.72086658,30168.215852819998,25799.438528000002,5455.397261,48400.514011310006,3253.6307078000004,37295.82978385,40549.46049165,7851.053519660003,287585.77189133
2020-08,183407.80672775,175190.45333726998,205488.09279532998,244451.59618633,92731.902443603,71345.070371987,375159.938287,845159.3304583569,1881.4478250000002,147175.316949,-8217.353390479999,14175.363497666669,502799.441455,-10391.76853021,3518.2554455,747251.03764133,167900.4838566,356702.55136874004,2531.65,606519.713735,965160.4523064899,40543.307833517,60953.30184177701,1023.55951168,364915.8982558,1946.0055199999997,66764.64565561,34651.635393360004,25367.2095178,10028.198861,64283.17482727,8799.4771291,39300.41664003,48099.89376913,16183.281058139997,327023.01427833
2020-09,207454.00344924998,201675.43558985,229037.74252133,238058.63904833,95177.804353463,59296.21095046701,467429.440113,838823.7164583569,1969.209286,118694.93494400001,-5778.567859400001,13588.345687666668,536060.4214550001,-13675.39618427,4439.246812699999,774119.0605033301,142170.852766,364952.59195568,2492.01,433126.926872,1108793.9711863399,39844.616559517,45620.81476619701,1743.6718160799999,272439.9564812,8209.19000858,100955.31854950999,48440.35912362,23353.697564000002,2502.51944198,85289.16297516,14472.064799300002,50687.02126374999,65159.086063049996,20130.07691211,309027.40735433
2020-10,208901.44686786,198401.5391603,222886.76111733,212777.99875233,110699.670500213,84974.615874017,373163.58643,946915.536458357,2363.62406468,159453.24836,-10499.90770756,16421.445646666667,519511.441455,-9326.66711529,4412.343308760001,732289.44020733,180067.947144,404597.31472659006,1157.26,247997.75777899998,1134179.39101977,43263.926424066995,75647.94875872701,2714.7001114,325452.93275563,12928.45805125,79619.64541774,52487.04002597,22972.736188,8213.379934,98515.94478759999,16677.42188263,68130.95913235999,84808.38101498998,13707.563772610003,320110.69502133
2020-11,206385.30875341,199740.47327078998,239110.46283033,241014.01451732998,98154.08303938301,75505.73284513701,514728.61435399996,915650.686458357,2481.883051,106266.642744,-6644.835482620001,21477.960639666668,523856.403455,-13228.29773763,5020.063063400001,764870.41797233,172329.4952596,411388.67168643,2095.0319999999997,407878.53477399994,1156007.4459404699,30839.807800236995,62277.435107507,2164.6366456299997,283059.66850260005,19243.3792915,100583.14456522999,51164.99762795,22676.139404,3356.793527,111309.73461916001,12263.793160800002,65260.751472350006,77524.54463315001,33785.18998601,343632.49664433
2020-12,197445.87048972,187390.78672312,245527.48280925,240454.80421632997,109980.78728032298,76104.71776342702,408438.771616,918459.446458357,3037.0345639999996,163766.56848000002,-10055.0837666,20554.227123666667,486529.46145500004,-11286.73926229,4483.1800756,726984.26567133,161261.291119,418568.88824397005,1276.60156836,-72266.91417500004,1245207.3854721603,35282.197998767,64817.978501137004,6087.83376297,307486.58124761004,13501.585014599998,124341.19891533001,62001.52645001,22982.920599999998,61881.20312113,96221.60110415,9270.8457509,60816.00705419,70086.85280508999,26134.748299060004,337574.04761133
2021-01,198355.1958124,184761.71961982,230154.511226,236485.56251367,114259.473401177,70170.24401953298,401013.888618,959533.3384774019,2811.7429892,138118.348734,-13593.476192580001,24968.45608233333,551219.14031042,-6953.037186719999,3488.149145,787704.7028240899,179466.07375,402721.13924687007,2240.482,799136.8876509999,1187070.7314077392,30428.147048329996,63217.20683281299,1428.4044855500001,363617.19215200003,10943.6593556,137781.57887990001,51594.79709862999,29070.991258,8816.078163,86264.947726223,5050.9505862900005,45398.196763953,50449.147350243,35815.80037598,319127.471
2021-02,144821.61707092,137291.20472875997,186907.38771712,213893.20859967,118555.94813452699,38608.997807223,401318.709859,760317.9884774019,2440.534774,156016.052248,-7530.412342160001,26668.53374433333,347260.75701041997,-5377.93169485,4173.378103,561153.96561009,155951.5529749,332704.6204212699,2918.4719999999998,787158.626047,1067631.9920000392,44364.081010509995,33231.066112373,2201.8407598500003,230777.14098599995,7328.2021678,112134.98745464999,50992.73876297,22043.653999000002,8116.51096615,72165.87742891,3804.6250836870004,43402.146782102995,47206.77186579,24959.10556312,251268.925502
2021-03,189971.00402098,184832.92282399,247137.45710700002,280229.54991167,134797.36933920698,64486.42394646299,453524.490992,1007416.4484774021,3369.76490363,147717.02182,-5138.08119699,21713.030983133332,529545.13001042,-7196.2311964499995,5465.62686326,809774.6799220899,201736.51779386,467993.4866925,3593.027,627559.029631,1509378.6329241092,37573.62501459,57290.192750013,1785.27453287,285847.25102009997,12306.2549881,168595.89084679002,59015.825370319995,37432.470053000005,3348.014113,99996.72176594051,7260.1373081475,62052.18264356301,69312.31995171051,30684.401814229997,397536.259301
2021-04,199477.96219902998,193528.41761201998,276822.33058316,254621.88258466998,116633.986196777,53286.041099443,419063.78869899997,953063.1084774019,3094.4049297,141338.656562,-5949.544587009999,20722.529832333334,547059.66031042,-4900.4582719400005,4598.332062799999,801681.54289509,201740.80241164,426215.23025063996,3398.400932,636673.9919649999,1396649.908881139,55070.29859797,48385.582827503,5895.8943122,371903.80043452,14772.885642669999,168070.32221369998,57934.300691410004,33655.6383252,7028.684039,94447.056800633,5127.45486283,52663.607712813,57791.062575642994,36655.99422499,293041.88253311
2021-05,212789.73878877,207763.25785121002,279350.25650799996,285984.27889467,132290.178790007,82531.72658809299,468378.17021659,1017624.1184774019,2446.494628,219652.361866,-5026.480937560001,22672.559497333335,600493.75021042,-7043.20303332,4160.01093111,886478.0291050901,167964.93037780002,428806.04279356997,1543.966,282560.172944,1416706.494639266,41781.71532423,75488.523554773,3527.6324294,361003.52925039997,9573.9350534,152890.66782735,63298.79789192,25764.449014399997,6003.30849,75533.129738693,2663.1370650199997,52121.379593223,54784.516658242996,20748.61308045,327162.75770799996
2021-06,210511.86461923,200938.58026729999,261067.241307,234921.02284766998,131126.56026862698,73848.957192023,434385.800147,1004521.7784774019,2372.862952,111887.91316,-9573.28435193,22583.710984033332,500140.67001041997,-7400.97732758,5080.74321196,735061.6928580899,177040.05885,431772.57736398,1209.7459999999999,360313.994421,1312194.6932108991,53398.23536535,66447.97986444298,8765.66825363,375846.2399031299,10379.489053599998,126091.4988687,53859.27132846999,32678.838482600004,5844.31066,70286.22503761298,961.661642,50059.927171013,51021.588813013,19264.63622459999,347346.446249
2021-07,204618.19580135998,197445.11270103,244961.33141599997,216974.96512367,108040.46165265702,79475.992667163,430159.41523600003,936477.5084774018,2786.061814,226419.355413,-7173.083100329999,24729.927791933333,398360.13001042,-3833.0040526700004,5416.411919790001,615335.0951340899,171369.321629,427849.58061565005,1493.8400000000001,472127.07647,1443857.860024849,38023.75741197,75642.98861449299,5240.87833036,329471.29357946,8674.097055799999,177043.29141234,66098.42570608,34235.2307254,10610.696415,87230.8206933194,6327.621123676399,48539.63454388299,54867.25566755939,32363.565025760006,338879.3110922
2021-08,197042.16924033998,191635.55202922,239842.38688350003,279366.47774467,127854.931353007,90514.26348426299,431448.990406,885650.7384774019,2774.748955,145068.86259,-5406.61721112,21675.122985333335,465398.96023042,-5801.20460884,4829.5655942,744765.43797509,188906.702073,424922.73930012004,2230.0730000000003,293223.78127,1440470.768647036,40635.39857975,84713.05887542298,6077.198504499999,461758.1608485999,19059.783653079998,162092.40616371002,57339.385466980006,35205.8192586,12532.583901,101009.5470636324,2420.7820798213997,39347.187944740996,41767.9700245624,59241.57703907,323689.152708
2021-09,200811.43753452002,194888.02914451,249200.07389800003,279241.29112367,122605.865113427,85448.22941956298,410728.85488,908830.1084774019,3136.144249,116791.520722,-5923.40839001,24366.822253333332,451549.13001042,-6639.725740350001,5193.11204156,730790.42113409,177441.56283149016,402144.55427875,1729.2920000000001,527015.9421660001,1391460.8996776962,37172.00510083,78808.503679213,2372.5857244500003,482469.2766384399,5222.942457199999,135986.12699891,53361.09949803001,27393.531962600002,3444.673047,78857.55754249249,1306.4685565195,50053.98431474299,51360.452871262496,27497.10467123,259695.39929799997
2021-10,175683.390334,168387.68439113002,218005.269571,236243.93626267,120160.42104792701,79838.388893303,434433.60133700003,886995.4784774019,2901.014368,118558.545226,-7295.70594287,25650.229080333334,547148.66922042,-4943.898872600001,4715.803865960001,783392.6054830899,157412.4157996,384635.46333179995,4513.4,786352.14279,1312460.661269646,49721.47262287,74894.490020703,11754.39289176,426815.82736661995,1593.6701549000027,123234.97171259,55250.612498739996,39384.9343884,4275.985397,106261.12372065109,2984.8574349241,48740.945052106996,51725.8024870311,54535.321233619994,239112.93942799998
2021-11,156616.26305568,152330.36099471,191219.235529,230383.04250066998,110667.58340322699,76288.251166873,410794.936246,829147.5184774019,3287.862796,205727.482288,-4285.902060969999,21546.381941333333,509243.04023042,-6538.28845657,4585.5489649599995,739626.08273109,179628.62214,424195.44213367,2146.373,492963.768489,1360045.2887234262,51932.570524380004,69749.96271030299,14585.13757347,393712.33102756,15737.472323140002,127460.08608983,53757.73381432999,40643.1965688,19797.041698,73461.63166948699,2495.25445819,53695.620417936996,56190.874876126996,17270.756793359993,232946.08787599995
2021-12,187906.8293565,179327.88925548003,179213.82538000002,272538.12218967,118069.394112507,73436.326235843,481337.805712,886501.3184774019,2550.7012659999996,143607.234741,-8578.94010102,19836.857104333332,547585.10001042,-6695.81303462,4738.07547944,820123.22220009,153039.86408993995,371674.879054,1391.746,467135.852695,1121146.1768987393,38728.321620569994,66740.513201223,7699.88753197,402597.00089962,5221.572027690001,108835.19551983,62335.90603603001,41622.327579,30579.677859,67586.85903378199,1015.5066969,40386.250330591996,41401.757027492,26185.10200628999,263698.93231199996
2022-01,195741.05612978002,192140.87973864,221160.90389860002,264131.29365633,96127.035859603,61497.158327297,769986.4702999999,935001.0555032499,1803.58972,99182.47560199999,-3600.1763911400003,22773.3738616,503614.000454,-1941.87731497,3364.5396858,767745.29411033,156752.60758933335,392858.21041209,2033.3029999999999,707408.999974,1225558.914238006,57482.022739127,59555.281012326996,5268.67008332,396881.20417628,-2703.36755454,109420.6779849,55110.768361329996,35692.181117,11029.814326,77769.0944912904,5495.152690757401,46330.080395412995,51825.233086170396,25943.86140512,331132.85749867
2022-02,185110.65618944998,177245.15626872002,231672.28062926998,221128.05501533,113266.449207683,79838.71542806701,614483.5687859999,909505.6655032499,2642.1128232,139120.171614,-7865.49992073,22165.521099,447117.5903,-1729.1073832299994,4303.178612,668245.64531533,163512.53838733333,376034.4564776,2636.847,816809.421772,1237577.663502636,54290.166212467,78109.608044837,10687.885219740001,390133.66777503,-8534.76212208,118287.07071041,64773.72121701999,46558.322964,11435.733245,82757.54812117701,3805.2705244199997,46696.960160107,50502.230684527,32255.317436650002,292298.89647067
2022-03,214037.89886005,206282.86823496,266790.70077467,209039.65010333,120206.92917214299,72442.280863637,855440.5080120001,963504.7750726761,2013.2933530999999,162670.54038500003,-7755.03062509,19471.391392999998,455131.4924,-10343.5115712,5636.6500836,664171.14250333,197437.77925845332,443184.4094295899,698.4380000000001,456423.13387499994,1409820.367106096,48225.349706347,62098.769292437,4108.31781795,557560.54256903,387.3348440000009,147842.58764507,56049.11431614,46834.572283,14301.318168,101811.6101987208,7900.1503129448,41909.183067296,49809.3333802408,52002.27681848,324778.79081167
2022-04,193326.90141812002,187881.44330523,206746.36102927,251956.98652332998,114395.74296355301,73089.808178087,532168.4393920001,906939.634208468,2028.6908164899999,171174.347151,-5445.45811289,27059.317215,477870.26,-7741.591358390001,4362.55202083,729827.24652333,147421.4407236833,379740.40434849,1576.524,661537.9733999999,1264367.009484666,58054.154581407,65348.216819697,5861.38095435,550135.1658550999,-7356.1426157000005,130791.68288020999,58374.32676862,22001.4070678,7049.05162091,72254.6351646526,8933.090281405599,36062.942894267,44996.033175672594,27258.601988980008,347994.12017666997
2022-05,196420.11157606,190030.48667547,229639.78741467002,295995.06088833004,117129.422081153,83608.30077994699,546185.193292,998042.6655032499,2130.0482813,181572.456827,-6389.62490059,19010.229608,515445.000453,-8696.86809022,5015.196583,811440.06134133,166276.72372273332,453859.08797588,4228.223000000001,488928.722305,1557480.281125926,56267.104779177,74911.432689727,6202.25979971,477081.7976075,7480.847468,135981.71532011,69610.66975444001,55989.784580499996,5806.775605,76344.4824347472,9117.485314233201,42583.400699904,51700.8860141372,24643.596420610003,306302.88185867
2022-06,189076.81892533,181950.03062484,239389.30389667,240659.32996133,105086.850096753,87271.369002597,490093.812323,974107.8555032499,2155.962537,188829.3747701,-7126.78830049,26255.405980000003,530614.55022,-9931.26544861,4517.06724002,771273.88018133,174634.70082633334,369092.75165108003,1776.781,415176.97064119997,1184941.2912747762,57316.87008907699,77340.103553987,3288.5438581599997,607214.5457493,337.965959000001,141755.0114362,55944.32720521,27097.339758,3842.6342448,63663.193943375205,6985.7107232382,33087.630232906995,40073.3409561452,23589.852987230006,306600.20040067
2022-07,194547.67659832,188306.50879882998,238356.25455867,212496.52339333,113883.84706536299,69692.807041857,476290.388884,942313.3455032499,1921.7554080500001,94515.0885907,-6241.167799490001,25874.711055,556043.07045,-7182.15375505,5292.1010877,768539.59384333,178516.99891997332,377532.71774039994,2257.739,551431.7220930001,1220822.697658666,70033.022850197,62510.653286807006,2233.94076448,469650.4222385999,-2671.5604759899998,115341.66357295,60343.12694884,34944.719337999995,5219.242483,65406.556112373,9659.703083347002,26082.620941506008,35742.324024853006,29664.232087519995,293436.98704537
2022-08,153248.33678578,146400.18391144,190037.08391867002,272290.81963933003,123393.827096143,84506.484294617,536318.6113170001,880761.3155032499,3059.05755997,118863.620133,-6848.15287434,26312.806883999998,485988.986,-5029.940273759999,5267.9272634,758279.80563933,147675.97780933333,399814.89514287,2134.804,507130.2459450001,1332258.135298746,60049.61147035699,79476.54402085699,5861.84628728,536786.9621722001,9242.168233499999,148878.03865303,70834.85365808,38929.462751,4755.675576000001,58343.547288242204,7312.730476270201,26533.353629892,33846.084106162205,24497.46318208,286955.85235347
2022-09,155052.05228412,149816.84495523002,191285.52192767,212183.34469032998,111738.332507883,66466.573150027,708397.448349,834736.9855032499,1925.0711019000003,213144.322748,-5235.20732889,22040.4393436,493009.5702,-7431.16222693,5331.48847302,705192.91489033,152139.2949436133,378879.2145672299,1361.91,664824.45404,1222026.1382099958,63487.16197807699,59035.41092309699,1910.7189997,497733.18296709994,-1039.64471511,122888.21353641001,58185.54217026999,23728.714627999998,7151.722145,71553.435639083,10418.983030876,36701.37341233701,47120.35644321301,24433.079195869992,297000.51635367
2022-10,187371.89031566,183517.18739351002,231279.65355067002,223807.84736932997,135163.248489953,99236.268188227,542921.556277,981280.98550325,2496.001373,67470.079972,-3854.7029221499997,21010.745107,512531.69,-4899.24875698,5151.743209,736339.53736933,159247.0054133333,355086.31984891,245.763,743592.016276,1279028.165043496,68274.33913151699,94337.019431247,2694.93486976,497479.6145506601,-4248.556552779999,133403.62752187002,50203.499913960004,45392.2892998,3561.4073854,94512.86080435499,10047.040420439002,41146.43023806599,51193.470658504986,43319.390145850004,310858.92610797
2022-11,173426.78943547,170609.67397543,219677.61155367,224801.19941233,136692.103907293,69361.191022797,542502.7553140001,928421.4855032499,2605.5921532,75703.11767500002,-2817.1154600400005,22404.528189,505941.0,-4069.24381126,4960.604412,730742.19941233,179821.0906408233,340103.09434906003,3094.246,670192.7915099999,1220663.029688356,60231.28531746701,65291.947211537,2982.20596652,530494.4318433,-5848.2067904000005,116078.4397562,52106.33825509,35413.61799259001,1863.395212,98019.077834642,15853.065323955,46946.978912757,62800.044236712,35219.03359793,318876.78400667
2022-12,169387.88862957,164581.5079265,209895.48004367002,131608.04848733,104605.80472558302,81304.28088451701,710475.6768720001,918121.5155032497,2556.4086763,127671.71344899999,-4806.380703070001,22067.804068999998,578639.9002,-5653.52648065,4675.913703,710247.94868733,166147.2448026133,335324.02865422,1520.492,481931.097571,1154613.8524839059,49765.192493127004,75650.754403867,7472.37039448,505271.99028711,-354.27251738999985,134468.11536532998,36305.96621933,37025.708796,26207.137585999997,99956.18677188898,19320.593853232003,42735.00283931699,62055.59669254899,37900.59007934,298858.34379967
2023-01,180799.5626305702,179370.3688212402,228171.7359810002,92544.556692,98355.27933909006,122884.81098467999,918394.44445166,974218.2497999998,2563.8123843999997,83741.71955573215,-1429.1938093299996,21431.645330333333,558949.52,-3792.5151885399996,5096.020501999999,651494.076692,146869.51403910998,368477.21677057,582.0847399999999,464649.24619,1322042.12435755,51069.08241628,119092.29579614001,4014.772707749999,656792.890153,-1111.0063802099976,124193.85847570995,46366.23780596002,24137.443926,16483.617823,119741.81586683,36515.25529629,45777.30495394001,82292.56025023002,37449.255616599985,362435.20391000004
2023-02,173825.8229340902,169726.5743793602,223390.63151570022,117086.019227,120776.33679700004,101899.77534907,549258.1455313351,886776.7797999999,2963.0750086000003,94011.0166216013,-4099.248554730008,19412.76014793333,460927.0002,-5748.340024519999,4818.905511000001,578013.019427,132138.10660839,377246.87782215996,1882.81,504953.716616,1303916.69052795,41427.69971265001,96151.43532455,1483.5018188900003,652203.44706494,8213.311979999997,111320.59979212005,41646.82770556002,35858.33593399999,13791.2683672,136052.71039189,57984.212043859996,44861.471656860005,102845.68370072,33207.02669117,339206.24758100003
2023-03,169535.9168618802,165770.30829057016,224679.50803680022,94104.388991,124378.14580742993,125750.49168407999,1055043.5241717265,984056.0097999998,2781.923045909999,93079.20312304597,1992.935052189987,17586.890667333326,552328.25,-9014.651389129996,5297.250336099999,646432.638991,138940.91715300002,401386.2698655399,2232.52,984212.074423,1553233.0009413,46882.36423885,116735.84029495,3330.3014245699997,674165.6730881,3375.406287740001,147025.11834697003,54616.23118982,33513.031061999995,5257.917969000001,151296.41426614003,59966.720370099996,56773.47652823,116740.19689833,34556.217367810015,388325.955791
2023-04,175039.4188034802,172741.1903374602,239373.01437740022,97525.325128,113004.32642471,128114.9304559,521634.9613181467,936616.6497999998,2494.9488433,98373.23117348652,-2298.2284660199994,16575.47393533333,547500.07,-3449.4002679799996,4727.3666324000005,645025.395128,116888.20337,399532.90252253995,840.88,466956.75036,1419209.8201077199,42191.70688222,124665.53018791998,4659.706948980001,626597.4648314,2462.2314243599994,138656.55867785003,56946.463423289984,28371.830864969994,2884.48934549,140279.26957712002,54152.6354698,55412.027222200006,109564.66269200001,30714.606885120003,328084.697266
2023-05,184664.2534676102,178764.7497018002,251989.03971686022,90619.592315,128390.16326105007,129106.62145435999,627963.8513878967,912944.5397999999,2651.118256200001,194688.52297789618,-5899.5037658100055,19015.09137263333,498881.0002,-1215.1122793600025,5429.2849403,589500.592515,138980.94441300002,420632.85390453,763.398,751640.750137,1567482.4807664598,51451.5518558,127891.50917499998,7775.0293842599995,673812.3646155399,2367.4283684,155408.36802706,70894.66754742996,43369.9230271,18116.728066,168112.05272599,65128.94358922,62848.40951866002,127977.35310788002,40134.69961810999,377436.70883980003
2023-06,181124.34102501016,178412.77625974017,246878.30801080022,89922.13351,118923.0798587499,115309.47780706002,582505.3288755313,840494.0097999999,2420.3622941000003,66667.91925044503,-2711.56476527,22658.90113833333,513168.9202,-4885.594438299998,4572.557762,603091.05371,150125.95843141,404867.86315692996,717.44,601750.839585,1542009.8652553398,42440.57725874,110423.88336876,5797.382398499999,735118.443595,9735.854191109998,146787.9082336399,51400.64201864998,40479.14425398,14008.958169999998,183440.65024230996,68148.5865012,57716.75573924999,125865.34224044999,57575.30800185998,305179.23144600005
2023-07,141034.65111493017,139080.35741202018,199934.3583818002,77594.237316,128466.99270954009,123120.54934673,674739.8528586881,851631.7797999999,2794.0732524,142373.88440242657,-1954.2937029099976,24604.127374933334,477103.00525,-4376.974321670001,4291.313243,554697.242566,130734.278257,444345.50752115,2119.998,696431.381413,1667432.63797611,50872.598216829996,118743.57502506001,14703.079393299999,628041.9494072,11897.715193900003,183003.34050691995,54522.88462272,33871.32244880001,41486.335083,123516.00767230002,31353.125740699998,52411.28868900002,83764.41442970002,39751.59324260001,317309.07689500006
2023-08,165910.37160223018,162654.9715591002,235360.59161900022,113446.081886,126365.30491782012,118271.99725525,819297.1954126687,886137.7797999999,3407.119332070001,58719.41085094723,-3255.40004313,19385.953013333336,579475.3010000001,-5859.095666029999,5586.214748,692921.3828860001,144135.036058,463122.70687611,605.76,742110.997763,1670716.98829867,42162.67422363,112412.90158922,5058.960515299999,701043.43543299,16093.265016629994,145432.41510182002,61826.13579814,48792.10914185001,17907.541124080002,165572.72603383998,67396.08513405999,54447.67401119998,121843.75914525997,43728.96688858,343218.29920600005
2023-09,174441.27898205016,171331.5823383802,238775.92316100022,80735.72532,117723.35288160999,96738.82111994,818581.6793356169,885214.0697999998,2278.6469804000003,87642.91540130798,-3109.6966436700004,24220.492139333335,554724.7,-8042.145053049997,5162.844841000001,635460.4253199999,139363.890549,453312.63569985004,853.47,456748.753204,1574721.88072733,38655.03982932,88696.67606689,3354.3303071200003,687164.3953515999,16823.282437100002,158954.59107489,43719.076986370004,48020.459151029994,13057.0403754,134586.95759589996,62476.666419,60133.57659196998,122610.24301096998,11976.714584929985,395615.76795400004
